size_slug,size_json_path,ollama_ref
34b,profiles/codebooga/sizes/34b.json,codebooga:34b
34b-v0.1-fp16,profiles/codebooga/sizes/34b-v0.1-fp16.json,codebooga:34b-v0.1-fp16
34b-v0.1-q2-k,profiles/codebooga/sizes/34b-v0.1-q2-k.json,codebooga:34b-v0.1-q2_K
34b-v0.1-q3-k-l,profiles/codebooga/sizes/34b-v0.1-q3-k-l.json,codebooga:34b-v0.1-q3_K_L
34b-v0.1-q3-k-m,profiles/codebooga/sizes/34b-v0.1-q3-k-m.json,codebooga:34b-v0.1-q3_K_M
34b-v0.1-q3-k-s,profiles/codebooga/sizes/34b-v0.1-q3-k-s.json,codebooga:34b-v0.1-q3_K_S
34b-v0.1-q4-k-m,profiles/codebooga/sizes/34b-v0.1-q4-k-m.json,codebooga:34b-v0.1-q4_K_M
34b-v0.1-q40,profiles/codebooga/sizes/34b-v0.1-q40.json,codebooga:34b-v0.1-q4_0
34b-v0.1-q41,profiles/codebooga/sizes/34b-v0.1-q41.json,codebooga:34b-v0.1-q4_1
34b-v0.1-q5-k-m,profiles/codebooga/sizes/34b-v0.1-q5-k-m.json,codebooga:34b-v0.1-q5_K_M
34b-v0.1-q5-k-s,profiles/codebooga/sizes/34b-v0.1-q5-k-s.json,codebooga:34b-v0.1-q5_K_S
34b-v0.1-q50,profiles/codebooga/sizes/34b-v0.1-q50.json,codebooga:34b-v0.1-q5_0
34b-v0.1-q51,profiles/codebooga/sizes/34b-v0.1-q51.json,codebooga:34b-v0.1-q5_1
34b-v0.1-q6-k,profiles/codebooga/sizes/34b-v0.1-q6-k.json,codebooga:34b-v0.1-q6_K
34b-v0.1-q80,profiles/codebooga/sizes/34b-v0.1-q80.json,codebooga:34b-v0.1-q8_0
latest,profiles/codebooga/sizes/latest.json,codebooga:latest
