size_slug,ollama_ref,size_file
8b,aya:8b,sizes/8b.json
8b-23,aya:8b-23,sizes/8b-23.json
8b-23-q2_k,aya:8b-23-q2_K,sizes/8b-23-q2_k.json
8b-23-q3_k_l,aya:8b-23-q3_K_L,sizes/8b-23-q3_k_l.json
8b-23-q3_k_m,aya:8b-23-q3_K_M,sizes/8b-23-q3_k_m.json
8b-23-q3_k_s,aya:8b-23-q3_K_S,sizes/8b-23-q3_k_s.json
8b-23-q4_0,aya:8b-23-q4_0,sizes/8b-23-q4_0.json
8b-23-q4_1,aya:8b-23-q4_1,sizes/8b-23-q4_1.json
8b-23-q4_k_m,aya:8b-23-q4_K_M,sizes/8b-23-q4_k_m.json
8b-23-q4_k_s,aya:8b-23-q4_K_S,sizes/8b-23-q4_k_s.json
8b-23-q5_0,aya:8b-23-q5_0,sizes/8b-23-q5_0.json
8b-23-q5_1,aya:8b-23-q5_1,sizes/8b-23-q5_1.json
8b-23-q5_k_m,aya:8b-23-q5_K_M,sizes/8b-23-q5_k_m.json
8b-23-q5_k_s,aya:8b-23-q5_K_S,sizes/8b-23-q5_k_s.json
8b-23-q6_k,aya:8b-23-q6_K,sizes/8b-23-q6_k.json
8b-23-q8_0,aya:8b-23-q8_0,sizes/8b-23-q8_0.json
latest,aya:latest,sizes/latest.json
