size_slug,ollama_ref,size_file
1b,starcoder:1b,sizes/1b.json
1b-base,starcoder:1b-base,sizes/1b-base.json
1b-base-fp16,starcoder:1b-base-fp16,sizes/1b-base-fp16.json
1b-base-q2_k,starcoder:1b-base-q2_K,sizes/1b-base-q2_k.json
1b-base-q3_k_l,starcoder:1b-base-q3_K_L,sizes/1b-base-q3_k_l.json
1b-base-q3_k_m,starcoder:1b-base-q3_K_M,sizes/1b-base-q3_k_m.json
1b-base-q3_k_s,starcoder:1b-base-q3_K_S,sizes/1b-base-q3_k_s.json
1b-base-q4_0,starcoder:1b-base-q4_0,sizes/1b-base-q4_0.json
1b-base-q4_1,starcoder:1b-base-q4_1,sizes/1b-base-q4_1.json
1b-base-q4_k_m,starcoder:1b-base-q4_K_M,sizes/1b-base-q4_k_m.json
1b-base-q4_k_s,starcoder:1b-base-q4_K_S,sizes/1b-base-q4_k_s.json
1b-base-q5_0,starcoder:1b-base-q5_0,sizes/1b-base-q5_0.json
1b-base-q5_1,starcoder:1b-base-q5_1,sizes/1b-base-q5_1.json
1b-base-q5_k_m,starcoder:1b-base-q5_K_M,sizes/1b-base-q5_k_m.json
1b-base-q5_k_s,starcoder:1b-base-q5_K_S,sizes/1b-base-q5_k_s.json
1b-base-q6_k,starcoder:1b-base-q6_K,sizes/1b-base-q6_k.json
1b-base-q8_0,starcoder:1b-base-q8_0,sizes/1b-base-q8_0.json
