size_slug,ollama_ref,size_file,fit_status
1-8b,moondream:1.8b,../sizes/1-8b.json,not_listed_in_agents_selection
1-8b-v2-fp16,moondream:1.8b-v2-fp16,../sizes/1-8b-v2-fp16.json,not_listed_in_agents_selection
1-8b-v2-q2_k,moondream:1.8b-v2-q2_K,../sizes/1-8b-v2-q2_k.json,not_listed_in_agents_selection
1-8b-v2-q3_k_l,moondream:1.8b-v2-q3_K_L,../sizes/1-8b-v2-q3_k_l.json,not_listed_in_agents_selection
1-8b-v2-q3_k_m,moondream:1.8b-v2-q3_K_M,../sizes/1-8b-v2-q3_k_m.json,not_listed_in_agents_selection
1-8b-v2-q3_k_s,moondream:1.8b-v2-q3_K_S,../sizes/1-8b-v2-q3_k_s.json,not_listed_in_agents_selection
1-8b-v2-q4_0,moondream:1.8b-v2-q4_0,../sizes/1-8b-v2-q4_0.json,not_listed_in_agents_selection
1-8b-v2-q4_1,moondream:1.8b-v2-q4_1,../sizes/1-8b-v2-q4_1.json,not_listed_in_agents_selection
1-8b-v2-q4_k_m,moondream:1.8b-v2-q4_K_M,../sizes/1-8b-v2-q4_k_m.json,not_listed_in_agents_selection
1-8b-v2-q4_k_s,moondream:1.8b-v2-q4_K_S,../sizes/1-8b-v2-q4_k_s.json,not_listed_in_agents_selection
1-8b-v2-q5_0,moondream:1.8b-v2-q5_0,../sizes/1-8b-v2-q5_0.json,not_listed_in_agents_selection
1-8b-v2-q5_1,moondream:1.8b-v2-q5_1,../sizes/1-8b-v2-q5_1.json,not_listed_in_agents_selection
1-8b-v2-q5_k_m,moondream:1.8b-v2-q5_K_M,../sizes/1-8b-v2-q5_k_m.json,not_listed_in_agents_selection
1-8b-v2-q5_k_s,moondream:1.8b-v2-q5_K_S,../sizes/1-8b-v2-q5_k_s.json,not_listed_in_agents_selection
1-8b-v2-q6_k,moondream:1.8b-v2-q6_K,../sizes/1-8b-v2-q6_k.json,not_listed_in_agents_selection
1-8b-v2-q8_0,moondream:1.8b-v2-q8_0,../sizes/1-8b-v2-q8_0.json,not_listed_in_agents_selection
latest,moondream:latest,../sizes/latest.json,not_listed_in_agents_selection
v2,moondream:v2,../sizes/v2.json,not_listed_in_agents_selection
