size_slug,ollama_ref,size_file
7b-mistral-v2-fp16,openhermes:7b-mistral-v2-fp16,sizes/7b-mistral-v2-fp16.json
7b-mistral-v2-q2_k,openhermes:7b-mistral-v2-q2_K,sizes/7b-mistral-v2-q2_k.json
7b-mistral-v2-q3_k_l,openhermes:7b-mistral-v2-q3_K_L,sizes/7b-mistral-v2-q3_k_l.json
7b-mistral-v2-q3_k_m,openhermes:7b-mistral-v2-q3_K_M,sizes/7b-mistral-v2-q3_k_m.json
7b-mistral-v2-q3_k_s,openhermes:7b-mistral-v2-q3_K_S,sizes/7b-mistral-v2-q3_k_s.json
7b-mistral-v2-q4_0,openhermes:7b-mistral-v2-q4_0,sizes/7b-mistral-v2-q4_0.json
7b-mistral-v2-q4_1,openhermes:7b-mistral-v2-q4_1,sizes/7b-mistral-v2-q4_1.json
7b-mistral-v2-q4_k_m,openhermes:7b-mistral-v2-q4_K_M,sizes/7b-mistral-v2-q4_k_m.json
7b-mistral-v2-q4_k_s,openhermes:7b-mistral-v2-q4_K_S,sizes/7b-mistral-v2-q4_k_s.json
7b-mistral-v2-q5_0,openhermes:7b-mistral-v2-q5_0,sizes/7b-mistral-v2-q5_0.json
7b-mistral-v2-q5_1,openhermes:7b-mistral-v2-q5_1,sizes/7b-mistral-v2-q5_1.json
7b-mistral-v2-q5_k_m,openhermes:7b-mistral-v2-q5_K_M,sizes/7b-mistral-v2-q5_k_m.json
7b-mistral-v2-q5_k_s,openhermes:7b-mistral-v2-q5_K_S,sizes/7b-mistral-v2-q5_k_s.json
7b-mistral-v2-q6_k,openhermes:7b-mistral-v2-q6_K,sizes/7b-mistral-v2-q6_k.json
7b-mistral-v2-q8_0,openhermes:7b-mistral-v2-q8_0,sizes/7b-mistral-v2-q8_0.json
7b-mistral-v2-5-fp16,openhermes:7b-mistral-v2.5-fp16,sizes/7b-mistral-v2-5-fp16.json
7b-mistral-v2-5-q2_k,openhermes:7b-mistral-v2.5-q2_K,sizes/7b-mistral-v2-5-q2_k.json
7b-mistral-v2-5-q3_k_l,openhermes:7b-mistral-v2.5-q3_K_L,sizes/7b-mistral-v2-5-q3_k_l.json
7b-mistral-v2-5-q3_k_m,openhermes:7b-mistral-v2.5-q3_K_M,sizes/7b-mistral-v2-5-q3_k_m.json
7b-mistral-v2-5-q3_k_s,openhermes:7b-mistral-v2.5-q3_K_S,sizes/7b-mistral-v2-5-q3_k_s.json
7b-mistral-v2-5-q4_0,openhermes:7b-mistral-v2.5-q4_0,sizes/7b-mistral-v2-5-q4_0.json
7b-mistral-v2-5-q4_1,openhermes:7b-mistral-v2.5-q4_1,sizes/7b-mistral-v2-5-q4_1.json
7b-mistral-v2-5-q4_k_m,openhermes:7b-mistral-v2.5-q4_K_M,sizes/7b-mistral-v2-5-q4_k_m.json
7b-mistral-v2-5-q4_k_s,openhermes:7b-mistral-v2.5-q4_K_S,sizes/7b-mistral-v2-5-q4_k_s.json
7b-mistral-v2-5-q5_0,openhermes:7b-mistral-v2.5-q5_0,sizes/7b-mistral-v2-5-q5_0.json
7b-mistral-v2-5-q5_1,openhermes:7b-mistral-v2.5-q5_1,sizes/7b-mistral-v2-5-q5_1.json
7b-mistral-v2-5-q5_k_m,openhermes:7b-mistral-v2.5-q5_K_M,sizes/7b-mistral-v2-5-q5_k_m.json
7b-mistral-v2-5-q5_k_s,openhermes:7b-mistral-v2.5-q5_K_S,sizes/7b-mistral-v2-5-q5_k_s.json
7b-mistral-v2-5-q6_k,openhermes:7b-mistral-v2.5-q6_K,sizes/7b-mistral-v2-5-q6_k.json
7b-mistral-v2-5-q8_0,openhermes:7b-mistral-v2.5-q8_0,sizes/7b-mistral-v2-5-q8_0.json
7b-v2,openhermes:7b-v2,sizes/7b-v2.json
7b-v2-5,openhermes:7b-v2.5,sizes/7b-v2-5.json
latest,openhermes:latest,sizes/latest.json
v2,openhermes:v2,sizes/v2.json
v2-5,openhermes:v2.5,sizes/v2-5.json
