size_slug,size_json_path,ollama_ref
2.7b,profiles/phi/sizes/2.7b.json,phi:2.7b
2.7b-chat-v2-fp16,profiles/phi/sizes/2.7b-chat-v2-fp16.json,phi:2.7b-chat-v2-fp16
2.7b-chat-v2-q2-k,profiles/phi/sizes/2.7b-chat-v2-q2-k.json,phi:2.7b-chat-v2-q2_K
2.7b-chat-v2-q3-k-l,profiles/phi/sizes/2.7b-chat-v2-q3-k-l.json,phi:2.7b-chat-v2-q3_K_L
2.7b-chat-v2-q3-k-m,profiles/phi/sizes/2.7b-chat-v2-q3-k-m.json,phi:2.7b-chat-v2-q3_K_M
2.7b-chat-v2-q3-k-s,profiles/phi/sizes/2.7b-chat-v2-q3-k-s.json,phi:2.7b-chat-v2-q3_K_S
2.7b-chat-v2-q4-k-m,profiles/phi/sizes/2.7b-chat-v2-q4-k-m.json,phi:2.7b-chat-v2-q4_K_M
2.7b-chat-v2-q4-k-s,profiles/phi/sizes/2.7b-chat-v2-q4-k-s.json,phi:2.7b-chat-v2-q4_K_S
2.7b-chat-v2-q40,profiles/phi/sizes/2.7b-chat-v2-q40.json,phi:2.7b-chat-v2-q4_0
2.7b-chat-v2-q41,profiles/phi/sizes/2.7b-chat-v2-q41.json,phi:2.7b-chat-v2-q4_1
2.7b-chat-v2-q5-k-m,profiles/phi/sizes/2.7b-chat-v2-q5-k-m.json,phi:2.7b-chat-v2-q5_K_M
2.7b-chat-v2-q5-k-s,profiles/phi/sizes/2.7b-chat-v2-q5-k-s.json,phi:2.7b-chat-v2-q5_K_S
2.7b-chat-v2-q50,profiles/phi/sizes/2.7b-chat-v2-q50.json,phi:2.7b-chat-v2-q5_0
2.7b-chat-v2-q51,profiles/phi/sizes/2.7b-chat-v2-q51.json,phi:2.7b-chat-v2-q5_1
2.7b-chat-v2-q6-k,profiles/phi/sizes/2.7b-chat-v2-q6-k.json,phi:2.7b-chat-v2-q6_K
2.7b-chat-v2-q80,profiles/phi/sizes/2.7b-chat-v2-q80.json,phi:2.7b-chat-v2-q8_0
chat,profiles/phi/sizes/chat.json,phi:chat
latest,profiles/phi/sizes/latest.json,phi:latest
