size_slug,size_json_path,ollama_ref
34b,profiles/nous-hermes2/sizes/34b.json,nous-hermes2:34b
34b-yi-fp16,profiles/nous-hermes2/sizes/34b-yi-fp16.json,nous-hermes2:34b-yi-fp16
34b-yi-q2-k,profiles/nous-hermes2/sizes/34b-yi-q2-k.json,nous-hermes2:34b-yi-q2_K
34b-yi-q3-k-l,profiles/nous-hermes2/sizes/34b-yi-q3-k-l.json,nous-hermes2:34b-yi-q3_K_L
34b-yi-q3-k-m,profiles/nous-hermes2/sizes/34b-yi-q3-k-m.json,nous-hermes2:34b-yi-q3_K_M
34b-yi-q3-k-s,profiles/nous-hermes2/sizes/34b-yi-q3-k-s.json,nous-hermes2:34b-yi-q3_K_S
34b-yi-q4-k-m,profiles/nous-hermes2/sizes/34b-yi-q4-k-m.json,nous-hermes2:34b-yi-q4_K_M
34b-yi-q4-k-s,profiles/nous-hermes2/sizes/34b-yi-q4-k-s.json,nous-hermes2:34b-yi-q4_K_S
34b-yi-q40,profiles/nous-hermes2/sizes/34b-yi-q40.json,nous-hermes2:34b-yi-q4_0
34b-yi-q41,profiles/nous-hermes2/sizes/34b-yi-q41.json,nous-hermes2:34b-yi-q4_1
34b-yi-q5-k-m,profiles/nous-hermes2/sizes/34b-yi-q5-k-m.json,nous-hermes2:34b-yi-q5_K_M
34b-yi-q5-k-s,profiles/nous-hermes2/sizes/34b-yi-q5-k-s.json,nous-hermes2:34b-yi-q5_K_S
34b-yi-q50,profiles/nous-hermes2/sizes/34b-yi-q50.json,nous-hermes2:34b-yi-q5_0
34b-yi-q51,profiles/nous-hermes2/sizes/34b-yi-q51.json,nous-hermes2:34b-yi-q5_1
34b-yi-q6-k,profiles/nous-hermes2/sizes/34b-yi-q6-k.json,nous-hermes2:34b-yi-q6_K
34b-yi-q80,profiles/nous-hermes2/sizes/34b-yi-q80.json,nous-hermes2:34b-yi-q8_0
10.7b,profiles/nous-hermes2/sizes/10.7b.json,nous-hermes2:10.7b
10.7b-solar-fp16,profiles/nous-hermes2/sizes/10.7b-solar-fp16.json,nous-hermes2:10.7b-solar-fp16
10.7b-solar-q2-k,profiles/nous-hermes2/sizes/10.7b-solar-q2-k.json,nous-hermes2:10.7b-solar-q2_K
10.7b-solar-q3-k-l,profiles/nous-hermes2/sizes/10.7b-solar-q3-k-l.json,nous-hermes2:10.7b-solar-q3_K_L
10.7b-solar-q3-k-m,profiles/nous-hermes2/sizes/10.7b-solar-q3-k-m.json,nous-hermes2:10.7b-solar-q3_K_M
10.7b-solar-q3-k-s,profiles/nous-hermes2/sizes/10.7b-solar-q3-k-s.json,nous-hermes2:10.7b-solar-q3_K_S
10.7b-solar-q4-k-m,profiles/nous-hermes2/sizes/10.7b-solar-q4-k-m.json,nous-hermes2:10.7b-solar-q4_K_M
10.7b-solar-q4-k-s,profiles/nous-hermes2/sizes/10.7b-solar-q4-k-s.json,nous-hermes2:10.7b-solar-q4_K_S
10.7b-solar-q40,profiles/nous-hermes2/sizes/10.7b-solar-q40.json,nous-hermes2:10.7b-solar-q4_0
10.7b-solar-q41,profiles/nous-hermes2/sizes/10.7b-solar-q41.json,nous-hermes2:10.7b-solar-q4_1
10.7b-solar-q5-k-m,profiles/nous-hermes2/sizes/10.7b-solar-q5-k-m.json,nous-hermes2:10.7b-solar-q5_K_M
10.7b-solar-q5-k-s,profiles/nous-hermes2/sizes/10.7b-solar-q5-k-s.json,nous-hermes2:10.7b-solar-q5_K_S
10.7b-solar-q50,profiles/nous-hermes2/sizes/10.7b-solar-q50.json,nous-hermes2:10.7b-solar-q5_0
10.7b-solar-q51,profiles/nous-hermes2/sizes/10.7b-solar-q51.json,nous-hermes2:10.7b-solar-q5_1
10.7b-solar-q6-k,profiles/nous-hermes2/sizes/10.7b-solar-q6-k.json,nous-hermes2:10.7b-solar-q6_K
10.7b-solar-q80,profiles/nous-hermes2/sizes/10.7b-solar-q80.json,nous-hermes2:10.7b-solar-q8_0
latest,profiles/nous-hermes2/sizes/latest.json,nous-hermes2:latest
