size_slug,ollama_ref,size_file
34b,granite-code:34b,sizes/34b.json
34b-base,granite-code:34b-base,sizes/34b-base.json
34b-base-q2-k,granite-code:34b-base-q2_K,sizes/34b-base-q2-k.json
34b-base-q3-k-l,granite-code:34b-base-q3_K_L,sizes/34b-base-q3-k-l.json
34b-base-q3-k-m,granite-code:34b-base-q3_K_M,sizes/34b-base-q3-k-m.json
34b-base-q3-k-s,granite-code:34b-base-q3_K_S,sizes/34b-base-q3-k-s.json
34b-base-q4-k-m,granite-code:34b-base-q4_K_M,sizes/34b-base-q4-k-m.json
34b-base-q4-k-s,granite-code:34b-base-q4_K_S,sizes/34b-base-q4-k-s.json
34b-base-q40,granite-code:34b-base-q4_0,sizes/34b-base-q40.json
34b-base-q41,granite-code:34b-base-q4_1,sizes/34b-base-q41.json
34b-base-q5-k-m,granite-code:34b-base-q5_K_M,sizes/34b-base-q5-k-m.json
34b-base-q5-k-s,granite-code:34b-base-q5_K_S,sizes/34b-base-q5-k-s.json
34b-base-q50,granite-code:34b-base-q5_0,sizes/34b-base-q50.json
34b-base-q51,granite-code:34b-base-q5_1,sizes/34b-base-q51.json
34b-base-q6-k,granite-code:34b-base-q6_K,sizes/34b-base-q6-k.json
34b-base-q80,granite-code:34b-base-q8_0,sizes/34b-base-q80.json
34b-instruct,granite-code:34b-instruct,sizes/34b-instruct.json
34b-instruct-q2-k,granite-code:34b-instruct-q2_K,sizes/34b-instruct-q2-k.json
34b-instruct-q3-k-l,granite-code:34b-instruct-q3_K_L,sizes/34b-instruct-q3-k-l.json
34b-instruct-q3-k-m,granite-code:34b-instruct-q3_K_M,sizes/34b-instruct-q3-k-m.json
34b-instruct-q3-k-s,granite-code:34b-instruct-q3_K_S,sizes/34b-instruct-q3-k-s.json
34b-instruct-q4-k-m,granite-code:34b-instruct-q4_K_M,sizes/34b-instruct-q4-k-m.json
34b-instruct-q4-k-s,granite-code:34b-instruct-q4_K_S,sizes/34b-instruct-q4-k-s.json
34b-instruct-q40,granite-code:34b-instruct-q4_0,sizes/34b-instruct-q40.json
34b-instruct-q41,granite-code:34b-instruct-q4_1,sizes/34b-instruct-q41.json
34b-instruct-q5-k-m,granite-code:34b-instruct-q5_K_M,sizes/34b-instruct-q5-k-m.json
34b-instruct-q5-k-s,granite-code:34b-instruct-q5_K_S,sizes/34b-instruct-q5-k-s.json
34b-instruct-q50,granite-code:34b-instruct-q5_0,sizes/34b-instruct-q50.json
34b-instruct-q51,granite-code:34b-instruct-q5_1,sizes/34b-instruct-q51.json
34b-instruct-q6-k,granite-code:34b-instruct-q6_K,sizes/34b-instruct-q6-k.json
34b-instruct-q80,granite-code:34b-instruct-q8_0,sizes/34b-instruct-q80.json
20b,granite-code:20b,sizes/20b.json
20b-base,granite-code:20b-base,sizes/20b-base.json
20b-base-fp16,granite-code:20b-base-fp16,sizes/20b-base-fp16.json
20b-base-q2-k,granite-code:20b-base-q2_K,sizes/20b-base-q2-k.json
20b-base-q3-k-l,granite-code:20b-base-q3_K_L,sizes/20b-base-q3-k-l.json
20b-base-q3-k-m,granite-code:20b-base-q3_K_M,sizes/20b-base-q3-k-m.json
20b-base-q3-k-s,granite-code:20b-base-q3_K_S,sizes/20b-base-q3-k-s.json
20b-base-q4-k-m,granite-code:20b-base-q4_K_M,sizes/20b-base-q4-k-m.json
20b-base-q4-k-s,granite-code:20b-base-q4_K_S,sizes/20b-base-q4-k-s.json
20b-base-q40,granite-code:20b-base-q4_0,sizes/20b-base-q40.json
20b-base-q41,granite-code:20b-base-q4_1,sizes/20b-base-q41.json
20b-base-q5-k-m,granite-code:20b-base-q5_K_M,sizes/20b-base-q5-k-m.json
20b-base-q5-k-s,granite-code:20b-base-q5_K_S,sizes/20b-base-q5-k-s.json
20b-base-q50,granite-code:20b-base-q5_0,sizes/20b-base-q50.json
20b-base-q51,granite-code:20b-base-q5_1,sizes/20b-base-q51.json
20b-base-q6-k,granite-code:20b-base-q6_K,sizes/20b-base-q6-k.json
20b-base-q80,granite-code:20b-base-q8_0,sizes/20b-base-q80.json
20b-instruct,granite-code:20b-instruct,sizes/20b-instruct.json
20b-instruct-q2-k,granite-code:20b-instruct-q2_K,sizes/20b-instruct-q2-k.json
20b-instruct-q3-k-l,granite-code:20b-instruct-q3_K_L,sizes/20b-instruct-q3-k-l.json
20b-instruct-q3-k-m,granite-code:20b-instruct-q3_K_M,sizes/20b-instruct-q3-k-m.json
20b-instruct-q3-k-s,granite-code:20b-instruct-q3_K_S,sizes/20b-instruct-q3-k-s.json
20b-instruct-q4-k-m,granite-code:20b-instruct-q4_K_M,sizes/20b-instruct-q4-k-m.json
20b-instruct-q4-k-s,granite-code:20b-instruct-q4_K_S,sizes/20b-instruct-q4-k-s.json
20b-instruct-q40,granite-code:20b-instruct-q4_0,sizes/20b-instruct-q40.json
20b-instruct-q41,granite-code:20b-instruct-q4_1,sizes/20b-instruct-q41.json
20b-instruct-q5-k-m,granite-code:20b-instruct-q5_K_M,sizes/20b-instruct-q5-k-m.json
20b-instruct-q5-k-s,granite-code:20b-instruct-q5_K_S,sizes/20b-instruct-q5-k-s.json
20b-instruct-q50,granite-code:20b-instruct-q5_0,sizes/20b-instruct-q50.json
20b-instruct-q51,granite-code:20b-instruct-q5_1,sizes/20b-instruct-q51.json
20b-instruct-q6-k,granite-code:20b-instruct-q6_K,sizes/20b-instruct-q6-k.json
20b-instruct-q80,granite-code:20b-instruct-q8_0,sizes/20b-instruct-q80.json
20b-instruct8k-fp16,granite-code:20b-instruct-8k-fp16,sizes/20b-instruct8k-fp16.json
20b-instruct8k-q2-k,granite-code:20b-instruct-8k-q2_K,sizes/20b-instruct8k-q2-k.json
20b-instruct8k-q3-k-l,granite-code:20b-instruct-8k-q3_K_L,sizes/20b-instruct8k-q3-k-l.json
20b-instruct8k-q3-k-m,granite-code:20b-instruct-8k-q3_K_M,sizes/20b-instruct8k-q3-k-m.json
20b-instruct8k-q3-k-s,granite-code:20b-instruct-8k-q3_K_S,sizes/20b-instruct8k-q3-k-s.json
20b-instruct8k-q4-k-m,granite-code:20b-instruct-8k-q4_K_M,sizes/20b-instruct8k-q4-k-m.json
20b-instruct8k-q4-k-s,granite-code:20b-instruct-8k-q4_K_S,sizes/20b-instruct8k-q4-k-s.json
20b-instruct8k-q40,granite-code:20b-instruct-8k-q4_0,sizes/20b-instruct8k-q40.json
20b-instruct8k-q41,granite-code:20b-instruct-8k-q4_1,sizes/20b-instruct8k-q41.json
20b-instruct8k-q5-k-m,granite-code:20b-instruct-8k-q5_K_M,sizes/20b-instruct8k-q5-k-m.json
20b-instruct8k-q5-k-s,granite-code:20b-instruct-8k-q5_K_S,sizes/20b-instruct8k-q5-k-s.json
20b-instruct8k-q50,granite-code:20b-instruct-8k-q5_0,sizes/20b-instruct8k-q50.json
20b-instruct8k-q51,granite-code:20b-instruct-8k-q5_1,sizes/20b-instruct8k-q51.json
20b-instruct8k-q6-k,granite-code:20b-instruct-8k-q6_K,sizes/20b-instruct8k-q6-k.json
20b-instruct8k-q80,granite-code:20b-instruct-8k-q8_0,sizes/20b-instruct8k-q80.json
8b,granite-code:8b,sizes/8b.json
8b-base,granite-code:8b-base,sizes/8b-base.json
8b-base-fp16,granite-code:8b-base-fp16,sizes/8b-base-fp16.json
8b-base-q2-k,granite-code:8b-base-q2_K,sizes/8b-base-q2-k.json
8b-base-q3-k-l,granite-code:8b-base-q3_K_L,sizes/8b-base-q3-k-l.json
8b-base-q3-k-m,granite-code:8b-base-q3_K_M,sizes/8b-base-q3-k-m.json
8b-base-q3-k-s,granite-code:8b-base-q3_K_S,sizes/8b-base-q3-k-s.json
8b-base-q4-k-m,granite-code:8b-base-q4_K_M,sizes/8b-base-q4-k-m.json
8b-base-q4-k-s,granite-code:8b-base-q4_K_S,sizes/8b-base-q4-k-s.json
8b-base-q40,granite-code:8b-base-q4_0,sizes/8b-base-q40.json
8b-base-q41,granite-code:8b-base-q4_1,sizes/8b-base-q41.json
8b-base-q5-k-m,granite-code:8b-base-q5_K_M,sizes/8b-base-q5-k-m.json
