size_slug,ollama_ref,size_file
34b,codellama:34b,sizes/34b.json
34b-code,codellama:34b-code,sizes/34b-code.json
34b-code-q2_k,codellama:34b-code-q2_K,sizes/34b-code-q2_k.json
34b-code-q3_k_l,codellama:34b-code-q3_K_L,sizes/34b-code-q3_k_l.json
34b-code-q3_k_m,codellama:34b-code-q3_K_M,sizes/34b-code-q3_k_m.json
34b-code-q3_k_s,codellama:34b-code-q3_K_S,sizes/34b-code-q3_k_s.json
34b-code-q4_0,codellama:34b-code-q4_0,sizes/34b-code-q4_0.json
34b-code-q4_1,codellama:34b-code-q4_1,sizes/34b-code-q4_1.json
34b-code-q4_k_m,codellama:34b-code-q4_K_M,sizes/34b-code-q4_k_m.json
34b-code-q4_k_s,codellama:34b-code-q4_K_S,sizes/34b-code-q4_k_s.json
34b-code-q5_0,codellama:34b-code-q5_0,sizes/34b-code-q5_0.json
34b-code-q5_1,codellama:34b-code-q5_1,sizes/34b-code-q5_1.json
34b-code-q5_k_m,codellama:34b-code-q5_K_M,sizes/34b-code-q5_k_m.json
34b-code-q5_k_s,codellama:34b-code-q5_K_S,sizes/34b-code-q5_k_s.json
34b-code-q6_k,codellama:34b-code-q6_K,sizes/34b-code-q6_k.json
34b-code-q8_0,codellama:34b-code-q8_0,sizes/34b-code-q8_0.json
34b-instruct,codellama:34b-instruct,sizes/34b-instruct.json
34b-instruct-fp16,codellama:34b-instruct-fp16,sizes/34b-instruct-fp16.json
34b-instruct-q2_k,codellama:34b-instruct-q2_K,sizes/34b-instruct-q2_k.json
34b-instruct-q3_k_l,codellama:34b-instruct-q3_K_L,sizes/34b-instruct-q3_k_l.json
34b-instruct-q3_k_m,codellama:34b-instruct-q3_K_M,sizes/34b-instruct-q3_k_m.json
34b-instruct-q3_k_s,codellama:34b-instruct-q3_K_S,sizes/34b-instruct-q3_k_s.json
34b-instruct-q4_0,codellama:34b-instruct-q4_0,sizes/34b-instruct-q4_0.json
34b-instruct-q4_1,codellama:34b-instruct-q4_1,sizes/34b-instruct-q4_1.json
34b-instruct-q4_k_m,codellama:34b-instruct-q4_K_M,sizes/34b-instruct-q4_k_m.json
34b-instruct-q4_k_s,codellama:34b-instruct-q4_K_S,sizes/34b-instruct-q4_k_s.json
34b-instruct-q5_0,codellama:34b-instruct-q5_0,sizes/34b-instruct-q5_0.json
34b-instruct-q5_1,codellama:34b-instruct-q5_1,sizes/34b-instruct-q5_1.json
34b-instruct-q5_k_m,codellama:34b-instruct-q5_K_M,sizes/34b-instruct-q5_k_m.json
34b-instruct-q5_k_s,codellama:34b-instruct-q5_K_S,sizes/34b-instruct-q5_k_s.json
34b-instruct-q6_k,codellama:34b-instruct-q6_K,sizes/34b-instruct-q6_k.json
34b-instruct-q8_0,codellama:34b-instruct-q8_0,sizes/34b-instruct-q8_0.json
34b-python,codellama:34b-python,sizes/34b-python.json
34b-python-fp16,codellama:34b-python-fp16,sizes/34b-python-fp16.json
34b-python-q2_k,codellama:34b-python-q2_K,sizes/34b-python-q2_k.json
34b-python-q3_k_l,codellama:34b-python-q3_K_L,sizes/34b-python-q3_k_l.json
34b-python-q3_k_m,codellama:34b-python-q3_K_M,sizes/34b-python-q3_k_m.json
34b-python-q3_k_s,codellama:34b-python-q3_K_S,sizes/34b-python-q3_k_s.json
34b-python-q4_0,codellama:34b-python-q4_0,sizes/34b-python-q4_0.json
34b-python-q4_1,codellama:34b-python-q4_1,sizes/34b-python-q4_1.json
34b-python-q4_k_m,codellama:34b-python-q4_K_M,sizes/34b-python-q4_k_m.json
34b-python-q4_k_s,codellama:34b-python-q4_K_S,sizes/34b-python-q4_k_s.json
34b-python-q5_0,codellama:34b-python-q5_0,sizes/34b-python-q5_0.json
34b-python-q5_1,codellama:34b-python-q5_1,sizes/34b-python-q5_1.json
34b-python-q5_k_m,codellama:34b-python-q5_K_M,sizes/34b-python-q5_k_m.json
34b-python-q5_k_s,codellama:34b-python-q5_K_S,sizes/34b-python-q5_k_s.json
34b-python-q6_k,codellama:34b-python-q6_K,sizes/34b-python-q6_k.json
34b-python-q8_0,codellama:34b-python-q8_0,sizes/34b-python-q8_0.json
