size_slug,ollama_ref,size_file
8b,ministral-3:8b,sizes/8b.json
8b-instruct-2512-fp16,ministral-3:8b-instruct-2512-fp16,sizes/8b-instruct-2512-fp16.json
8b-instruct-2512-q4_k_m,ministral-3:8b-instruct-2512-q4_K_M,sizes/8b-instruct-2512-q4_k_m.json
8b-instruct-2512-q8_0,ministral-3:8b-instruct-2512-q8_0,sizes/8b-instruct-2512-q8_0.json
latest,ministral-3:latest,sizes/latest.json
