size_slug,ollama_ref,size_file
3b,granite3.1-moe:3b,sizes/3b.json
3b-instruct-fp16,granite3.1-moe:3b-instruct-fp16,sizes/3b-instruct-fp16.json
3b-instruct-q2_k,granite3.1-moe:3b-instruct-q2_K,sizes/3b-instruct-q2_k.json
3b-instruct-q3_k_l,granite3.1-moe:3b-instruct-q3_K_L,sizes/3b-instruct-q3_k_l.json
3b-instruct-q3_k_m,granite3.1-moe:3b-instruct-q3_K_M,sizes/3b-instruct-q3_k_m.json
3b-instruct-q3_k_s,granite3.1-moe:3b-instruct-q3_K_S,sizes/3b-instruct-q3_k_s.json
3b-instruct-q4_0,granite3.1-moe:3b-instruct-q4_0,sizes/3b-instruct-q4_0.json
3b-instruct-q4_1,granite3.1-moe:3b-instruct-q4_1,sizes/3b-instruct-q4_1.json
3b-instruct-q4_k_m,granite3.1-moe:3b-instruct-q4_K_M,sizes/3b-instruct-q4_k_m.json
3b-instruct-q4_k_s,granite3.1-moe:3b-instruct-q4_K_S,sizes/3b-instruct-q4_k_s.json
3b-instruct-q5_0,granite3.1-moe:3b-instruct-q5_0,sizes/3b-instruct-q5_0.json
3b-instruct-q5_1,granite3.1-moe:3b-instruct-q5_1,sizes/3b-instruct-q5_1.json
3b-instruct-q5_k_m,granite3.1-moe:3b-instruct-q5_K_M,sizes/3b-instruct-q5_k_m.json
3b-instruct-q5_k_s,granite3.1-moe:3b-instruct-q5_K_S,sizes/3b-instruct-q5_k_s.json
3b-instruct-q6_k,granite3.1-moe:3b-instruct-q6_K,sizes/3b-instruct-q6_k.json
3b-instruct-q8_0,granite3.1-moe:3b-instruct-q8_0,sizes/3b-instruct-q8_0.json
latest,granite3.1-moe:latest,sizes/latest.json
