size_slug,ollama_ref,size_file,fit_status
7b,duckdb-nsql:7b,../sizes/7b.json,unknown
7b-fp16,duckdb-nsql:7b-fp16,../sizes/7b-fp16.json,unknown
7b-q2-k,duckdb-nsql:7b-q2_K,../sizes/7b-q2-k.json,unknown
7b-q3-k-l,duckdb-nsql:7b-q3_K_L,../sizes/7b-q3-k-l.json,unknown
7b-q3-k-m,duckdb-nsql:7b-q3_K_M,../sizes/7b-q3-k-m.json,unknown
7b-q3-k-s,duckdb-nsql:7b-q3_K_S,../sizes/7b-q3-k-s.json,unknown
7b-q4-k-m,duckdb-nsql:7b-q4_K_M,../sizes/7b-q4-k-m.json,unknown
7b-q4-k-s,duckdb-nsql:7b-q4_K_S,../sizes/7b-q4-k-s.json,unknown
7b-q40,duckdb-nsql:7b-q4_0,../sizes/7b-q40.json,unknown
7b-q41,duckdb-nsql:7b-q4_1,../sizes/7b-q41.json,unknown
7b-q5-k-m,duckdb-nsql:7b-q5_K_M,../sizes/7b-q5-k-m.json,unknown
7b-q5-k-s,duckdb-nsql:7b-q5_K_S,../sizes/7b-q5-k-s.json,unknown
7b-q50,duckdb-nsql:7b-q5_0,../sizes/7b-q50.json,unknown
7b-q51,duckdb-nsql:7b-q5_1,../sizes/7b-q51.json,unknown
7b-q6-k,duckdb-nsql:7b-q6_K,../sizes/7b-q6-k.json,unknown
7b-q80,duckdb-nsql:7b-q8_0,../sizes/7b-q80.json,unknown
latest,duckdb-nsql:latest,../sizes/latest.json,unknown
