size_slug,size_json_path,ollama_ref
30b,profiles/granite4.1/sizes/30b.json,granite4.1:30b
30b-bf16,profiles/granite4.1/sizes/30b-bf16.json,granite4.1:30b-bf16
30b-q2-k,profiles/granite4.1/sizes/30b-q2-k.json,granite4.1:30b-q2_K
30b-q3-k-l,profiles/granite4.1/sizes/30b-q3-k-l.json,granite4.1:30b-q3_K_L
30b-q3-k-m,profiles/granite4.1/sizes/30b-q3-k-m.json,granite4.1:30b-q3_K_M
30b-q3-k-s,profiles/granite4.1/sizes/30b-q3-k-s.json,granite4.1:30b-q3_K_S
30b-q4-k-m,profiles/granite4.1/sizes/30b-q4-k-m.json,granite4.1:30b-q4_K_M
30b-q4-k-s,profiles/granite4.1/sizes/30b-q4-k-s.json,granite4.1:30b-q4_K_S
30b-q40,profiles/granite4.1/sizes/30b-q40.json,granite4.1:30b-q4_0
30b-q41,profiles/granite4.1/sizes/30b-q41.json,granite4.1:30b-q4_1
30b-q5-k-m,profiles/granite4.1/sizes/30b-q5-k-m.json,granite4.1:30b-q5_K_M
30b-q5-k-s,profiles/granite4.1/sizes/30b-q5-k-s.json,granite4.1:30b-q5_K_S
30b-q50,profiles/granite4.1/sizes/30b-q50.json,granite4.1:30b-q5_0
30b-q51,profiles/granite4.1/sizes/30b-q51.json,granite4.1:30b-q5_1
30b-q6-k,profiles/granite4.1/sizes/30b-q6-k.json,granite4.1:30b-q6_K
30b-q80,profiles/granite4.1/sizes/30b-q80.json,granite4.1:30b-q8_0
8b,profiles/granite4.1/sizes/8b.json,granite4.1:8b
8b-bf16,profiles/granite4.1/sizes/8b-bf16.json,granite4.1:8b-bf16
8b-q2-k,profiles/granite4.1/sizes/8b-q2-k.json,granite4.1:8b-q2_K
8b-q3-k-l,profiles/granite4.1/sizes/8b-q3-k-l.json,granite4.1:8b-q3_K_L
8b-q3-k-m,profiles/granite4.1/sizes/8b-q3-k-m.json,granite4.1:8b-q3_K_M
8b-q3-k-s,profiles/granite4.1/sizes/8b-q3-k-s.json,granite4.1:8b-q3_K_S
8b-q4-k-m,profiles/granite4.1/sizes/8b-q4-k-m.json,granite4.1:8b-q4_K_M
8b-q4-k-s,profiles/granite4.1/sizes/8b-q4-k-s.json,granite4.1:8b-q4_K_S
8b-q40,profiles/granite4.1/sizes/8b-q40.json,granite4.1:8b-q4_0
8b-q41,profiles/granite4.1/sizes/8b-q41.json,granite4.1:8b-q4_1
8b-q5-k-m,profiles/granite4.1/sizes/8b-q5-k-m.json,granite4.1:8b-q5_K_M
8b-q5-k-s,profiles/granite4.1/sizes/8b-q5-k-s.json,granite4.1:8b-q5_K_S
8b-q50,profiles/granite4.1/sizes/8b-q50.json,granite4.1:8b-q5_0
8b-q51,profiles/granite4.1/sizes/8b-q51.json,granite4.1:8b-q5_1
8b-q6-k,profiles/granite4.1/sizes/8b-q6-k.json,granite4.1:8b-q6_K
8b-q80,profiles/granite4.1/sizes/8b-q80.json,granite4.1:8b-q8_0
3b,profiles/granite4.1/sizes/3b.json,granite4.1:3b
3b-bf16,profiles/granite4.1/sizes/3b-bf16.json,granite4.1:3b-bf16
3b-q2-k,profiles/granite4.1/sizes/3b-q2-k.json,granite4.1:3b-q2_K
3b-q3-k-l,profiles/granite4.1/sizes/3b-q3-k-l.json,granite4.1:3b-q3_K_L
3b-q3-k-m,profiles/granite4.1/sizes/3b-q3-k-m.json,granite4.1:3b-q3_K_M
3b-q3-k-s,profiles/granite4.1/sizes/3b-q3-k-s.json,granite4.1:3b-q3_K_S
3b-q4-k-m,profiles/granite4.1/sizes/3b-q4-k-m.json,granite4.1:3b-q4_K_M
3b-q4-k-s,profiles/granite4.1/sizes/3b-q4-k-s.json,granite4.1:3b-q4_K_S
3b-q40,profiles/granite4.1/sizes/3b-q40.json,granite4.1:3b-q4_0
3b-q41,profiles/granite4.1/sizes/3b-q41.json,granite4.1:3b-q4_1
3b-q5-k-m,profiles/granite4.1/sizes/3b-q5-k-m.json,granite4.1:3b-q5_K_M
3b-q5-k-s,profiles/granite4.1/sizes/3b-q5-k-s.json,granite4.1:3b-q5_K_S
3b-q50,profiles/granite4.1/sizes/3b-q50.json,granite4.1:3b-q5_0
3b-q51,profiles/granite4.1/sizes/3b-q51.json,granite4.1:3b-q5_1
3b-q6-k,profiles/granite4.1/sizes/3b-q6-k.json,granite4.1:3b-q6_K
3b-q80,profiles/granite4.1/sizes/3b-q80.json,granite4.1:3b-q8_0
