size_slug,ollama_ref,size_file,fit_status
22b,codestral:22b,../sizes/22b.json,fit
22b-v0.1-q2-k,codestral:22b-v0.1-q2_K,../sizes/22b-v0.1-q2-k.json,fit
22b-v0.1-q3-k-l,codestral:22b-v0.1-q3_K_L,../sizes/22b-v0.1-q3-k-l.json,fit
22b-v0.1-q3-k-m,codestral:22b-v0.1-q3_K_M,../sizes/22b-v0.1-q3-k-m.json,fit
22b-v0.1-q3-k-s,codestral:22b-v0.1-q3_K_S,../sizes/22b-v0.1-q3-k-s.json,fit
22b-v0.1-q4-k-m,codestral:22b-v0.1-q4_K_M,../sizes/22b-v0.1-q4-k-m.json,fit
22b-v0.1-q4-k-s,codestral:22b-v0.1-q4_K_S,../sizes/22b-v0.1-q4-k-s.json,fit
22b-v0.1-q40,codestral:22b-v0.1-q4_0,../sizes/22b-v0.1-q40.json,fit
22b-v0.1-q41,codestral:22b-v0.1-q4_1,../sizes/22b-v0.1-q41.json,fit
22b-v0.1-q5-k-m,codestral:22b-v0.1-q5_K_M,../sizes/22b-v0.1-q5-k-m.json,fit
22b-v0.1-q5-k-s,codestral:22b-v0.1-q5_K_S,../sizes/22b-v0.1-q5-k-s.json,fit
22b-v0.1-q50,codestral:22b-v0.1-q5_0,../sizes/22b-v0.1-q50.json,fit
22b-v0.1-q51,codestral:22b-v0.1-q5_1,../sizes/22b-v0.1-q51.json,no_fit
22b-v0.1-q6-k,codestral:22b-v0.1-q6_K,../sizes/22b-v0.1-q6-k.json,no_fit
22b-v0.1-q80,codestral:22b-v0.1-q8_0,../sizes/22b-v0.1-q80.json,no_fit
latest,codestral:latest,../sizes/latest.json,fit
v0.1,codestral:v0.1,../sizes/v0.1.json,fit
