size_slug,size_json_path,ollama_ref
1.7b,profiles/smollm/sizes/1.7b.json,smollm:1.7b
1.7b-base-v0.2-fp16,profiles/smollm/sizes/1.7b-base-v0.2-fp16.json,smollm:1.7b-base-v0.2-fp16
1.7b-base-v0.2-q2-k,profiles/smollm/sizes/1.7b-base-v0.2-q2-k.json,smollm:1.7b-base-v0.2-q2_K
1.7b-base-v0.2-q3-k-l,profiles/smollm/sizes/1.7b-base-v0.2-q3-k-l.json,smollm:1.7b-base-v0.2-q3_K_L
1.7b-base-v0.2-q3-k-m,profiles/smollm/sizes/1.7b-base-v0.2-q3-k-m.json,smollm:1.7b-base-v0.2-q3_K_M
1.7b-base-v0.2-q3-k-s,profiles/smollm/sizes/1.7b-base-v0.2-q3-k-s.json,smollm:1.7b-base-v0.2-q3_K_S
1.7b-base-v0.2-q4-k-m,profiles/smollm/sizes/1.7b-base-v0.2-q4-k-m.json,smollm:1.7b-base-v0.2-q4_K_M
1.7b-base-v0.2-q4-k-s,profiles/smollm/sizes/1.7b-base-v0.2-q4-k-s.json,smollm:1.7b-base-v0.2-q4_K_S
1.7b-base-v0.2-q40,profiles/smollm/sizes/1.7b-base-v0.2-q40.json,smollm:1.7b-base-v0.2-q4_0
1.7b-base-v0.2-q41,profiles/smollm/sizes/1.7b-base-v0.2-q41.json,smollm:1.7b-base-v0.2-q4_1
1.7b-base-v0.2-q5-k-m,profiles/smollm/sizes/1.7b-base-v0.2-q5-k-m.json,smollm:1.7b-base-v0.2-q5_K_M
1.7b-base-v0.2-q5-k-s,profiles/smollm/sizes/1.7b-base-v0.2-q5-k-s.json,smollm:1.7b-base-v0.2-q5_K_S
1.7b-base-v0.2-q50,profiles/smollm/sizes/1.7b-base-v0.2-q50.json,smollm:1.7b-base-v0.2-q5_0
1.7b-base-v0.2-q51,profiles/smollm/sizes/1.7b-base-v0.2-q51.json,smollm:1.7b-base-v0.2-q5_1
1.7b-base-v0.2-q6-k,profiles/smollm/sizes/1.7b-base-v0.2-q6-k.json,smollm:1.7b-base-v0.2-q6_K
1.7b-base-v0.2-q80,profiles/smollm/sizes/1.7b-base-v0.2-q80.json,smollm:1.7b-base-v0.2-q8_0
1.7b-instruct-v0.2-fp16,profiles/smollm/sizes/1.7b-instruct-v0.2-fp16.json,smollm:1.7b-instruct-v0.2-fp16
1.7b-instruct-v0.2-q2-k,profiles/smollm/sizes/1.7b-instruct-v0.2-q2-k.json,smollm:1.7b-instruct-v0.2-q2_K
1.7b-instruct-v0.2-q3-k-l,profiles/smollm/sizes/1.7b-instruct-v0.2-q3-k-l.json,smollm:1.7b-instruct-v0.2-q3_K_L
1.7b-instruct-v0.2-q3-k-m,profiles/smollm/sizes/1.7b-instruct-v0.2-q3-k-m.json,smollm:1.7b-instruct-v0.2-q3_K_M
1.7b-instruct-v0.2-q3-k-s,profiles/smollm/sizes/1.7b-instruct-v0.2-q3-k-s.json,smollm:1.7b-instruct-v0.2-q3_K_S
1.7b-instruct-v0.2-q4-k-m,profiles/smollm/sizes/1.7b-instruct-v0.2-q4-k-m.json,smollm:1.7b-instruct-v0.2-q4_K_M
1.7b-instruct-v0.2-q4-k-s,profiles/smollm/sizes/1.7b-instruct-v0.2-q4-k-s.json,smollm:1.7b-instruct-v0.2-q4_K_S
1.7b-instruct-v0.2-q40,profiles/smollm/sizes/1.7b-instruct-v0.2-q40.json,smollm:1.7b-instruct-v0.2-q4_0
1.7b-instruct-v0.2-q41,profiles/smollm/sizes/1.7b-instruct-v0.2-q41.json,smollm:1.7b-instruct-v0.2-q4_1
1.7b-instruct-v0.2-q5-k-m,profiles/smollm/sizes/1.7b-instruct-v0.2-q5-k-m.json,smollm:1.7b-instruct-v0.2-q5_K_M
1.7b-instruct-v0.2-q5-k-s,profiles/smollm/sizes/1.7b-instruct-v0.2-q5-k-s.json,smollm:1.7b-instruct-v0.2-q5_K_S
1.7b-instruct-v0.2-q50,profiles/smollm/sizes/1.7b-instruct-v0.2-q50.json,smollm:1.7b-instruct-v0.2-q5_0
1.7b-instruct-v0.2-q51,profiles/smollm/sizes/1.7b-instruct-v0.2-q51.json,smollm:1.7b-instruct-v0.2-q5_1
1.7b-instruct-v0.2-q6-k,profiles/smollm/sizes/1.7b-instruct-v0.2-q6-k.json,smollm:1.7b-instruct-v0.2-q6_K
1.7b-instruct-v0.2-q80,profiles/smollm/sizes/1.7b-instruct-v0.2-q80.json,smollm:1.7b-instruct-v0.2-q8_0
360m,profiles/smollm/sizes/360m.json,smollm:360m
360m-base-v0.2-fp16,profiles/smollm/sizes/360m-base-v0.2-fp16.json,smollm:360m-base-v0.2-fp16
360m-base-v0.2-q2-k,profiles/smollm/sizes/360m-base-v0.2-q2-k.json,smollm:360m-base-v0.2-q2_K
360m-base-v0.2-q3-k-l,profiles/smollm/sizes/360m-base-v0.2-q3-k-l.json,smollm:360m-base-v0.2-q3_K_L
360m-base-v0.2-q3-k-m,profiles/smollm/sizes/360m-base-v0.2-q3-k-m.json,smollm:360m-base-v0.2-q3_K_M
360m-base-v0.2-q3-k-s,profiles/smollm/sizes/360m-base-v0.2-q3-k-s.json,smollm:360m-base-v0.2-q3_K_S
360m-base-v0.2-q4-k-m,profiles/smollm/sizes/360m-base-v0.2-q4-k-m.json,smollm:360m-base-v0.2-q4_K_M
360m-base-v0.2-q4-k-s,profiles/smollm/sizes/360m-base-v0.2-q4-k-s.json,smollm:360m-base-v0.2-q4_K_S
360m-base-v0.2-q40,profiles/smollm/sizes/360m-base-v0.2-q40.json,smollm:360m-base-v0.2-q4_0
360m-base-v0.2-q41,profiles/smollm/sizes/360m-base-v0.2-q41.json,smollm:360m-base-v0.2-q4_1
360m-base-v0.2-q5-k-m,profiles/smollm/sizes/360m-base-v0.2-q5-k-m.json,smollm:360m-base-v0.2-q5_K_M
360m-base-v0.2-q5-k-s,profiles/smollm/sizes/360m-base-v0.2-q5-k-s.json,smollm:360m-base-v0.2-q5_K_S
360m-base-v0.2-q50,profiles/smollm/sizes/360m-base-v0.2-q50.json,smollm:360m-base-v0.2-q5_0
360m-base-v0.2-q51,profiles/smollm/sizes/360m-base-v0.2-q51.json,smollm:360m-base-v0.2-q5_1
