size_slug,size_json_path,ollama_ref
32b,profiles/exaone-deep/sizes/32b.json,exaone-deep:32b
32b-fp16,profiles/exaone-deep/sizes/32b-fp16.json,exaone-deep:32b-fp16
32b-q4-k-m,profiles/exaone-deep/sizes/32b-q4-k-m.json,exaone-deep:32b-q4_K_M
32b-q80,profiles/exaone-deep/sizes/32b-q80.json,exaone-deep:32b-q8_0
7.8b,profiles/exaone-deep/sizes/7.8b.json,exaone-deep:7.8b
7.8b-fp16,profiles/exaone-deep/sizes/7.8b-fp16.json,exaone-deep:7.8b-fp16
7.8b-q4-k-m,profiles/exaone-deep/sizes/7.8b-q4-k-m.json,exaone-deep:7.8b-q4_K_M
7.8b-q80,profiles/exaone-deep/sizes/7.8b-q80.json,exaone-deep:7.8b-q8_0
2.4b,profiles/exaone-deep/sizes/2.4b.json,exaone-deep:2.4b
2.4b-fp16,profiles/exaone-deep/sizes/2.4b-fp16.json,exaone-deep:2.4b-fp16
2.4b-q4-k-m,profiles/exaone-deep/sizes/2.4b-q4-k-m.json,exaone-deep:2.4b-q4_K_M
2.4b-q80,profiles/exaone-deep/sizes/2.4b-q80.json,exaone-deep:2.4b-q8_0
latest,profiles/exaone-deep/sizes/latest.json,exaone-deep:latest
