size_slug,ollama_ref,size_file
27b,gemma2:27b,sizes/27b.json
27b-instruct-fp16,gemma2:27b-instruct-fp16,sizes/27b-instruct-fp16.json
27b-instruct-q2_k,gemma2:27b-instruct-q2_K,sizes/27b-instruct-q2_k.json
27b-instruct-q3_k_l,gemma2:27b-instruct-q3_K_L,sizes/27b-instruct-q3_k_l.json
27b-instruct-q3_k_m,gemma2:27b-instruct-q3_K_M,sizes/27b-instruct-q3_k_m.json
27b-instruct-q3_k_s,gemma2:27b-instruct-q3_K_S,sizes/27b-instruct-q3_k_s.json
27b-instruct-q4_0,gemma2:27b-instruct-q4_0,sizes/27b-instruct-q4_0.json
27b-instruct-q4_1,gemma2:27b-instruct-q4_1,sizes/27b-instruct-q4_1.json
27b-instruct-q4_k_m,gemma2:27b-instruct-q4_K_M,sizes/27b-instruct-q4_k_m.json
27b-instruct-q4_k_s,gemma2:27b-instruct-q4_K_S,sizes/27b-instruct-q4_k_s.json
27b-instruct-q5_0,gemma2:27b-instruct-q5_0,sizes/27b-instruct-q5_0.json
27b-instruct-q5_1,gemma2:27b-instruct-q5_1,sizes/27b-instruct-q5_1.json
27b-instruct-q5_k_m,gemma2:27b-instruct-q5_K_M,sizes/27b-instruct-q5_k_m.json
27b-instruct-q5_k_s,gemma2:27b-instruct-q5_K_S,sizes/27b-instruct-q5_k_s.json
27b-instruct-q6_k,gemma2:27b-instruct-q6_K,sizes/27b-instruct-q6_k.json
27b-instruct-q8_0,gemma2:27b-instruct-q8_0,sizes/27b-instruct-q8_0.json
27b-text-fp16,gemma2:27b-text-fp16,sizes/27b-text-fp16.json
27b-text-q2_k,gemma2:27b-text-q2_K,sizes/27b-text-q2_k.json
27b-text-q3_k_l,gemma2:27b-text-q3_K_L,sizes/27b-text-q3_k_l.json
27b-text-q3_k_m,gemma2:27b-text-q3_K_M,sizes/27b-text-q3_k_m.json
27b-text-q3_k_s,gemma2:27b-text-q3_K_S,sizes/27b-text-q3_k_s.json
27b-text-q4_0,gemma2:27b-text-q4_0,sizes/27b-text-q4_0.json
27b-text-q4_1,gemma2:27b-text-q4_1,sizes/27b-text-q4_1.json
27b-text-q4_k_m,gemma2:27b-text-q4_K_M,sizes/27b-text-q4_k_m.json
27b-text-q4_k_s,gemma2:27b-text-q4_K_S,sizes/27b-text-q4_k_s.json
27b-text-q5_0,gemma2:27b-text-q5_0,sizes/27b-text-q5_0.json
27b-text-q5_1,gemma2:27b-text-q5_1,sizes/27b-text-q5_1.json
27b-text-q5_k_m,gemma2:27b-text-q5_K_M,sizes/27b-text-q5_k_m.json
27b-text-q5_k_s,gemma2:27b-text-q5_K_S,sizes/27b-text-q5_k_s.json
27b-text-q6_k,gemma2:27b-text-q6_K,sizes/27b-text-q6_k.json
27b-text-q8_0,gemma2:27b-text-q8_0,sizes/27b-text-q8_0.json
