size_slug,size_json_path,ollama_ref
9b,profiles/yi-coder/sizes/9b.json,yi-coder:9b
9b-base,profiles/yi-coder/sizes/9b-base.json,yi-coder:9b-base
9b-base-fp16,profiles/yi-coder/sizes/9b-base-fp16.json,yi-coder:9b-base-fp16
9b-base-q2-k,profiles/yi-coder/sizes/9b-base-q2-k.json,yi-coder:9b-base-q2_K
9b-base-q3-k-l,profiles/yi-coder/sizes/9b-base-q3-k-l.json,yi-coder:9b-base-q3_K_L
9b-base-q3-k-m,profiles/yi-coder/sizes/9b-base-q3-k-m.json,yi-coder:9b-base-q3_K_M
9b-base-q3-k-s,profiles/yi-coder/sizes/9b-base-q3-k-s.json,yi-coder:9b-base-q3_K_S
9b-base-q4-k-m,profiles/yi-coder/sizes/9b-base-q4-k-m.json,yi-coder:9b-base-q4_K_M
9b-base-q4-k-s,profiles/yi-coder/sizes/9b-base-q4-k-s.json,yi-coder:9b-base-q4_K_S
9b-base-q40,profiles/yi-coder/sizes/9b-base-q40.json,yi-coder:9b-base-q4_0
9b-base-q41,profiles/yi-coder/sizes/9b-base-q41.json,yi-coder:9b-base-q4_1
9b-base-q5-k-m,profiles/yi-coder/sizes/9b-base-q5-k-m.json,yi-coder:9b-base-q5_K_M
9b-base-q5-k-s,profiles/yi-coder/sizes/9b-base-q5-k-s.json,yi-coder:9b-base-q5_K_S
9b-base-q50,profiles/yi-coder/sizes/9b-base-q50.json,yi-coder:9b-base-q5_0
9b-base-q51,profiles/yi-coder/sizes/9b-base-q51.json,yi-coder:9b-base-q5_1
9b-base-q6-k,profiles/yi-coder/sizes/9b-base-q6-k.json,yi-coder:9b-base-q6_K
9b-base-q80,profiles/yi-coder/sizes/9b-base-q80.json,yi-coder:9b-base-q8_0
9b-chat,profiles/yi-coder/sizes/9b-chat.json,yi-coder:9b-chat
9b-chat-fp16,profiles/yi-coder/sizes/9b-chat-fp16.json,yi-coder:9b-chat-fp16
9b-chat-q2-k,profiles/yi-coder/sizes/9b-chat-q2-k.json,yi-coder:9b-chat-q2_K
9b-chat-q3-k-l,profiles/yi-coder/sizes/9b-chat-q3-k-l.json,yi-coder:9b-chat-q3_K_L
9b-chat-q3-k-m,profiles/yi-coder/sizes/9b-chat-q3-k-m.json,yi-coder:9b-chat-q3_K_M
9b-chat-q3-k-s,profiles/yi-coder/sizes/9b-chat-q3-k-s.json,yi-coder:9b-chat-q3_K_S
9b-chat-q4-k-m,profiles/yi-coder/sizes/9b-chat-q4-k-m.json,yi-coder:9b-chat-q4_K_M
9b-chat-q4-k-s,profiles/yi-coder/sizes/9b-chat-q4-k-s.json,yi-coder:9b-chat-q4_K_S
9b-chat-q40,profiles/yi-coder/sizes/9b-chat-q40.json,yi-coder:9b-chat-q4_0
9b-chat-q41,profiles/yi-coder/sizes/9b-chat-q41.json,yi-coder:9b-chat-q4_1
9b-chat-q5-k-m,profiles/yi-coder/sizes/9b-chat-q5-k-m.json,yi-coder:9b-chat-q5_K_M
