size_slug,ollama_ref,size_file,fit_status
3b,falcon3:3b,../sizes/3b.json,not_listed_in_agents_selection
3b-instruct-fp16,falcon3:3b-instruct-fp16,../sizes/3b-instruct-fp16.json,not_listed_in_agents_selection
3b-instruct-q4_k_m,falcon3:3b-instruct-q4_K_M,../sizes/3b-instruct-q4_k_m.json,not_listed_in_agents_selection
3b-instruct-q8_0,falcon3:3b-instruct-q8_0,../sizes/3b-instruct-q8_0.json,not_listed_in_agents_selection
