size_slug,size_json_path,ollama_ref
35b,profiles/command-r/sizes/35b.json,command-r:35b
35b-v0.1-fp16,profiles/command-r/sizes/35b-v0.1-fp16.json,command-r:35b-v0.1-fp16
35b-v0.1-q2-k,profiles/command-r/sizes/35b-v0.1-q2-k.json,command-r:35b-v0.1-q2_K
35b-v0.1-q3-k-l,profiles/command-r/sizes/35b-v0.1-q3-k-l.json,command-r:35b-v0.1-q3_K_L
35b-v0.1-q3-k-m,profiles/command-r/sizes/35b-v0.1-q3-k-m.json,command-r:35b-v0.1-q3_K_M
35b-v0.1-q3-k-s,profiles/command-r/sizes/35b-v0.1-q3-k-s.json,command-r:35b-v0.1-q3_K_S
35b-v0.1-q4-k-m,profiles/command-r/sizes/35b-v0.1-q4-k-m.json,command-r:35b-v0.1-q4_K_M
35b-v0.1-q4-k-s,profiles/command-r/sizes/35b-v0.1-q4-k-s.json,command-r:35b-v0.1-q4_K_S
35b-v0.1-q40,profiles/command-r/sizes/35b-v0.1-q40.json,command-r:35b-v0.1-q4_0
35b-v0.1-q41,profiles/command-r/sizes/35b-v0.1-q41.json,command-r:35b-v0.1-q4_1
35b-v0.1-q5-k-m,profiles/command-r/sizes/35b-v0.1-q5-k-m.json,command-r:35b-v0.1-q5_K_M
35b-v0.1-q5-k-s,profiles/command-r/sizes/35b-v0.1-q5-k-s.json,command-r:35b-v0.1-q5_K_S
35b-v0.1-q51,profiles/command-r/sizes/35b-v0.1-q51.json,command-r:35b-v0.1-q5_1
35b-v0.1-q6-k,profiles/command-r/sizes/35b-v0.1-q6-k.json,command-r:35b-v0.1-q6_K
35b-v0.1-q80,profiles/command-r/sizes/35b-v0.1-q80.json,command-r:35b-v0.1-q8_0
35b082024-fp16,profiles/command-r/sizes/35b082024-fp16.json,command-r:35b-08-2024-fp16
35b082024-q2-k,profiles/command-r/sizes/35b082024-q2-k.json,command-r:35b-08-2024-q2_K
35b082024-q3-k-l,profiles/command-r/sizes/35b082024-q3-k-l.json,command-r:35b-08-2024-q3_K_L
35b082024-q3-k-m,profiles/command-r/sizes/35b082024-q3-k-m.json,command-r:35b-08-2024-q3_K_M
35b082024-q3-k-s,profiles/command-r/sizes/35b082024-q3-k-s.json,command-r:35b-08-2024-q3_K_S
35b082024-q4-k-m,profiles/command-r/sizes/35b082024-q4-k-m.json,command-r:35b-08-2024-q4_K_M
35b082024-q4-k-s,profiles/command-r/sizes/35b082024-q4-k-s.json,command-r:35b-08-2024-q4_K_S
35b082024-q40,profiles/command-r/sizes/35b082024-q40.json,command-r:35b-08-2024-q4_0
35b082024-q41,profiles/command-r/sizes/35b082024-q41.json,command-r:35b-08-2024-q4_1
35b082024-q5-k-m,profiles/command-r/sizes/35b082024-q5-k-m.json,command-r:35b-08-2024-q5_K_M
35b082024-q5-k-s,profiles/command-r/sizes/35b082024-q5-k-s.json,command-r:35b-08-2024-q5_K_S
35b082024-q50,profiles/command-r/sizes/35b082024-q50.json,command-r:35b-08-2024-q5_0
35b082024-q51,profiles/command-r/sizes/35b082024-q51.json,command-r:35b-08-2024-q5_1
35b082024-q6-k,profiles/command-r/sizes/35b082024-q6-k.json,command-r:35b-08-2024-q6_K
35b082024-q80,profiles/command-r/sizes/35b082024-q80.json,command-r:35b-08-2024-q8_0
latest,profiles/command-r/sizes/latest.json,command-r:latest
v0.1,profiles/command-r/sizes/v0.1.json,command-r:v0.1
