size_slug,size_json_path,ollama_ref
1.8b,profiles/moondream/sizes/1.8b.json,moondream:1.8b
1.8b-v2-fp16,profiles/moondream/sizes/1.8b-v2-fp16.json,moondream:1.8b-v2-fp16
1.8b-v2-q2-k,profiles/moondream/sizes/1.8b-v2-q2-k.json,moondream:1.8b-v2-q2_K
1.8b-v2-q3-k-l,profiles/moondream/sizes/1.8b-v2-q3-k-l.json,moondream:1.8b-v2-q3_K_L
1.8b-v2-q3-k-m,profiles/moondream/sizes/1.8b-v2-q3-k-m.json,moondream:1.8b-v2-q3_K_M
1.8b-v2-q3-k-s,profiles/moondream/sizes/1.8b-v2-q3-k-s.json,moondream:1.8b-v2-q3_K_S
1.8b-v2-q4-k-m,profiles/moondream/sizes/1.8b-v2-q4-k-m.json,moondream:1.8b-v2-q4_K_M
1.8b-v2-q4-k-s,profiles/moondream/sizes/1.8b-v2-q4-k-s.json,moondream:1.8b-v2-q4_K_S
1.8b-v2-q40,profiles/moondream/sizes/1.8b-v2-q40.json,moondream:1.8b-v2-q4_0
1.8b-v2-q41,profiles/moondream/sizes/1.8b-v2-q41.json,moondream:1.8b-v2-q4_1
1.8b-v2-q5-k-m,profiles/moondream/sizes/1.8b-v2-q5-k-m.json,moondream:1.8b-v2-q5_K_M
1.8b-v2-q5-k-s,profiles/moondream/sizes/1.8b-v2-q5-k-s.json,moondream:1.8b-v2-q5_K_S
1.8b-v2-q50,profiles/moondream/sizes/1.8b-v2-q50.json,moondream:1.8b-v2-q5_0
1.8b-v2-q51,profiles/moondream/sizes/1.8b-v2-q51.json,moondream:1.8b-v2-q5_1
1.8b-v2-q6-k,profiles/moondream/sizes/1.8b-v2-q6-k.json,moondream:1.8b-v2-q6_K
1.8b-v2-q80,profiles/moondream/sizes/1.8b-v2-q80.json,moondream:1.8b-v2-q8_0
latest,profiles/moondream/sizes/latest.json,moondream:latest
v2,profiles/moondream/sizes/v2.json,moondream:v2
