size_slug,ollama_ref,size_file
120b,megadolphin:120b,sizes/120b.json
120b-v2.2,megadolphin:120b-v2.2,sizes/120b-v2.2.json
120b-v2.2-fp16,megadolphin:120b-v2.2-fp16,sizes/120b-v2.2-fp16.json
120b-v2.2-q2-k,megadolphin:120b-v2.2-q2_K,sizes/120b-v2.2-q2-k.json
120b-v2.2-q3-k-l,megadolphin:120b-v2.2-q3_K_L,sizes/120b-v2.2-q3-k-l.json
120b-v2.2-q3-k-m,megadolphin:120b-v2.2-q3_K_M,sizes/120b-v2.2-q3-k-m.json
120b-v2.2-q3-k-s,megadolphin:120b-v2.2-q3_K_S,sizes/120b-v2.2-q3-k-s.json
120b-v2.2-q4-k-m,megadolphin:120b-v2.2-q4_K_M,sizes/120b-v2.2-q4-k-m.json
120b-v2.2-q4-k-s,megadolphin:120b-v2.2-q4_K_S,sizes/120b-v2.2-q4-k-s.json
120b-v2.2-q40,megadolphin:120b-v2.2-q4_0,sizes/120b-v2.2-q40.json
120b-v2.2-q41,megadolphin:120b-v2.2-q4_1,sizes/120b-v2.2-q41.json
120b-v2.2-q5-k-m,megadolphin:120b-v2.2-q5_K_M,sizes/120b-v2.2-q5-k-m.json
120b-v2.2-q5-k-s,megadolphin:120b-v2.2-q5_K_S,sizes/120b-v2.2-q5-k-s.json
120b-v2.2-q50,megadolphin:120b-v2.2-q5_0,sizes/120b-v2.2-q50.json
120b-v2.2-q51,megadolphin:120b-v2.2-q5_1,sizes/120b-v2.2-q51.json
120b-v2.2-q6-k,megadolphin:120b-v2.2-q6_K,sizes/120b-v2.2-q6-k.json
120b-v2.2-q80,megadolphin:120b-v2.2-q8_0,sizes/120b-v2.2-q80.json
latest,megadolphin:latest,sizes/latest.json
v2.2,megadolphin:v2.2,sizes/v2.2.json
