size_slug,ollama_ref,size_file
335m,bge-large:335m,sizes/335m.json
335m-en-v1.5-fp16,bge-large:335m-en-v1.5-fp16,sizes/335m-en-v1.5-fp16.json
latest,bge-large:latest,sizes/latest.json
