size_slug,size_json_path,ollama_ref
27b,profiles/gemma3/sizes/27b.json,gemma3:27b
27b-it-fp16,profiles/gemma3/sizes/27b-it-fp16.json,gemma3:27b-it-fp16
27b-it-q4-k-m,profiles/gemma3/sizes/27b-it-q4-k-m.json,gemma3:27b-it-q4_K_M
27b-it-q80,profiles/gemma3/sizes/27b-it-q80.json,gemma3:27b-it-q8_0
27b-it-qat,profiles/gemma3/sizes/27b-it-qat.json,gemma3:27b-it-qat
12b,profiles/gemma3/sizes/12b.json,gemma3:12b
12b-it-fp16,profiles/gemma3/sizes/12b-it-fp16.json,gemma3:12b-it-fp16
12b-it-q4-k-m,profiles/gemma3/sizes/12b-it-q4-k-m.json,gemma3:12b-it-q4_K_M
12b-it-q80,profiles/gemma3/sizes/12b-it-q80.json,gemma3:12b-it-q8_0
12b-it-qat,profiles/gemma3/sizes/12b-it-qat.json,gemma3:12b-it-qat
4b,profiles/gemma3/sizes/4b.json,gemma3:4b
4b-it-fp16,profiles/gemma3/sizes/4b-it-fp16.json,gemma3:4b-it-fp16
4b-it-q4-k-m,profiles/gemma3/sizes/4b-it-q4-k-m.json,gemma3:4b-it-q4_K_M
4b-it-q80,profiles/gemma3/sizes/4b-it-q80.json,gemma3:4b-it-q8_0
4b-it-qat,profiles/gemma3/sizes/4b-it-qat.json,gemma3:4b-it-qat
1b,profiles/gemma3/sizes/1b.json,gemma3:1b
1b-it-fp16,profiles/gemma3/sizes/1b-it-fp16.json,gemma3:1b-it-fp16
1b-it-q4-k-m,profiles/gemma3/sizes/1b-it-q4-k-m.json,gemma3:1b-it-q4_K_M
1b-it-q80,profiles/gemma3/sizes/1b-it-q80.json,gemma3:1b-it-q8_0
1b-it-qat,profiles/gemma3/sizes/1b-it-qat.json,gemma3:1b-it-qat
270m,profiles/gemma3/sizes/270m.json,gemma3:270m
270m-it-bf16,profiles/gemma3/sizes/270m-it-bf16.json,gemma3:270m-it-bf16
270m-it-fp16,profiles/gemma3/sizes/270m-it-fp16.json,gemma3:270m-it-fp16
270m-it-q80,profiles/gemma3/sizes/270m-it-q80.json,gemma3:270m-it-q8_0
270m-it-qat,profiles/gemma3/sizes/270m-it-qat.json,gemma3:270m-it-qat
latest,profiles/gemma3/sizes/latest.json,gemma3:latest
