size_slug,ollama_ref,size_file
235b,qwen3:235b,sizes/235b.json
235b-a22b,qwen3:235b-a22b,sizes/235b-a22b.json
235b-a22b-fp16,qwen3:235b-a22b-fp16,sizes/235b-a22b-fp16.json
235b-a22b-instruct-2507-q4_k_m,qwen3:235b-a22b-instruct-2507-q4_K_M,sizes/235b-a22b-instruct-2507-q4_k_m.json
235b-a22b-instruct-2507-q8_0,qwen3:235b-a22b-instruct-2507-q8_0,sizes/235b-a22b-instruct-2507-q8_0.json
235b-a22b-q4_k_m,qwen3:235b-a22b-q4_K_M,sizes/235b-a22b-q4_k_m.json
235b-a22b-q8_0,qwen3:235b-a22b-q8_0,sizes/235b-a22b-q8_0.json
235b-a22b-thinking-2507-fp16,qwen3:235b-a22b-thinking-2507-fp16,sizes/235b-a22b-thinking-2507-fp16.json
235b-a22b-thinking-2507-q4_k_m,qwen3:235b-a22b-thinking-2507-q4_K_M,sizes/235b-a22b-thinking-2507-q4_k_m.json
235b-a22b-thinking-2507-q8_0,qwen3:235b-a22b-thinking-2507-q8_0,sizes/235b-a22b-thinking-2507-q8_0.json
235b-instruct,qwen3:235b-instruct,sizes/235b-instruct.json
235b-thinking,qwen3:235b-thinking,sizes/235b-thinking.json
