size_slug,size_json_path,ollama_ref
8x22b,profiles/wizardlm2/sizes/8x22b.json,wizardlm2:8x22b
8x22b-fp16,profiles/wizardlm2/sizes/8x22b-fp16.json,wizardlm2:8x22b-fp16
8x22b-q2-k,profiles/wizardlm2/sizes/8x22b-q2-k.json,wizardlm2:8x22b-q2_K
8x22b-q40,profiles/wizardlm2/sizes/8x22b-q40.json,wizardlm2:8x22b-q4_0
8x22b-q80,profiles/wizardlm2/sizes/8x22b-q80.json,wizardlm2:8x22b-q8_0
7b,profiles/wizardlm2/sizes/7b.json,wizardlm2:7b
7b-fp16,profiles/wizardlm2/sizes/7b-fp16.json,wizardlm2:7b-fp16
7b-q2-k,profiles/wizardlm2/sizes/7b-q2-k.json,wizardlm2:7b-q2_K
7b-q3-k-l,profiles/wizardlm2/sizes/7b-q3-k-l.json,wizardlm2:7b-q3_K_L
7b-q3-k-m,profiles/wizardlm2/sizes/7b-q3-k-m.json,wizardlm2:7b-q3_K_M
7b-q3-k-s,profiles/wizardlm2/sizes/7b-q3-k-s.json,wizardlm2:7b-q3_K_S
7b-q4-k-m,profiles/wizardlm2/sizes/7b-q4-k-m.json,wizardlm2:7b-q4_K_M
7b-q4-k-s,profiles/wizardlm2/sizes/7b-q4-k-s.json,wizardlm2:7b-q4_K_S
7b-q40,profiles/wizardlm2/sizes/7b-q40.json,wizardlm2:7b-q4_0
7b-q41,profiles/wizardlm2/sizes/7b-q41.json,wizardlm2:7b-q4_1
7b-q5-k-m,profiles/wizardlm2/sizes/7b-q5-k-m.json,wizardlm2:7b-q5_K_M
7b-q5-k-s,profiles/wizardlm2/sizes/7b-q5-k-s.json,wizardlm2:7b-q5_K_S
7b-q50,profiles/wizardlm2/sizes/7b-q50.json,wizardlm2:7b-q5_0
7b-q51,profiles/wizardlm2/sizes/7b-q51.json,wizardlm2:7b-q5_1
7b-q6-k,profiles/wizardlm2/sizes/7b-q6-k.json,wizardlm2:7b-q6_K
7b-q80,profiles/wizardlm2/sizes/7b-q80.json,wizardlm2:7b-q8_0
latest,profiles/wizardlm2/sizes/latest.json,wizardlm2:latest
