size_slug,size_json_path,ollama_ref
3.8b-mini128k-instruct-q50,profiles/phi3/sizes/3.8b-mini128k-instruct-q50.json,phi3:3.8b-mini-128k-instruct-q5_0
3.8b-mini128k-instruct-q51,profiles/phi3/sizes/3.8b-mini128k-instruct-q51.json,phi3:3.8b-mini-128k-instruct-q5_1
3.8b-mini128k-instruct-q6-k,profiles/phi3/sizes/3.8b-mini128k-instruct-q6-k.json,phi3:3.8b-mini-128k-instruct-q6_K
3.8b-mini128k-instruct-q80,profiles/phi3/sizes/3.8b-mini128k-instruct-q80.json,phi3:3.8b-mini-128k-instruct-q8_0
3.8b-mini4k-instruct-fp16,profiles/phi3/sizes/3.8b-mini4k-instruct-fp16.json,phi3:3.8b-mini-4k-instruct-fp16
3.8b-mini4k-instruct-q2-k,profiles/phi3/sizes/3.8b-mini4k-instruct-q2-k.json,phi3:3.8b-mini-4k-instruct-q2_K
3.8b-mini4k-instruct-q3-k-l,profiles/phi3/sizes/3.8b-mini4k-instruct-q3-k-l.json,phi3:3.8b-mini-4k-instruct-q3_K_L
3.8b-mini4k-instruct-q3-k-m,profiles/phi3/sizes/3.8b-mini4k-instruct-q3-k-m.json,phi3:3.8b-mini-4k-instruct-q3_K_M
3.8b-mini4k-instruct-q3-k-s,profiles/phi3/sizes/3.8b-mini4k-instruct-q3-k-s.json,phi3:3.8b-mini-4k-instruct-q3_K_S
3.8b-mini4k-instruct-q4-k-m,profiles/phi3/sizes/3.8b-mini4k-instruct-q4-k-m.json,phi3:3.8b-mini-4k-instruct-q4_K_M
3.8b-mini4k-instruct-q4-k-s,profiles/phi3/sizes/3.8b-mini4k-instruct-q4-k-s.json,phi3:3.8b-mini-4k-instruct-q4_K_S
3.8b-mini4k-instruct-q40,profiles/phi3/sizes/3.8b-mini4k-instruct-q40.json,phi3:3.8b-mini-4k-instruct-q4_0
3.8b-mini4k-instruct-q41,profiles/phi3/sizes/3.8b-mini4k-instruct-q41.json,phi3:3.8b-mini-4k-instruct-q4_1
3.8b-mini4k-instruct-q5-k-m,profiles/phi3/sizes/3.8b-mini4k-instruct-q5-k-m.json,phi3:3.8b-mini-4k-instruct-q5_K_M
3.8b-mini4k-instruct-q5-k-s,profiles/phi3/sizes/3.8b-mini4k-instruct-q5-k-s.json,phi3:3.8b-mini-4k-instruct-q5_K_S
3.8b-mini4k-instruct-q50,profiles/phi3/sizes/3.8b-mini4k-instruct-q50.json,phi3:3.8b-mini-4k-instruct-q5_0
3.8b-mini4k-instruct-q51,profiles/phi3/sizes/3.8b-mini4k-instruct-q51.json,phi3:3.8b-mini-4k-instruct-q5_1
3.8b-mini4k-instruct-q6-k,profiles/phi3/sizes/3.8b-mini4k-instruct-q6-k.json,phi3:3.8b-mini-4k-instruct-q6_K
3.8b-mini4k-instruct-q80,profiles/phi3/sizes/3.8b-mini4k-instruct-q80.json,phi3:3.8b-mini-4k-instruct-q8_0
medium128k,profiles/phi3/sizes/medium128k.json,phi3:medium-128k
mini128k,profiles/phi3/sizes/mini128k.json,phi3:mini-128k
medium4k,profiles/phi3/sizes/medium4k.json,phi3:medium-4k
mini4k,profiles/phi3/sizes/mini4k.json,phi3:mini-4k
instruct,profiles/phi3/sizes/instruct.json,phi3:instruct
latest,profiles/phi3/sizes/latest.json,phi3:latest
medium,profiles/phi3/sizes/medium.json,phi3:medium
mini,profiles/phi3/sizes/mini.json,phi3:mini
