size_slug,ollama_ref,size_file,fit_status
34b,codebooga:34b,../sizes/34b.json,no_fit
34b-v0.1-fp16,codebooga:34b-v0.1-fp16,../sizes/34b-v0.1-fp16.json,no_fit
34b-v0.1-q2-k,codebooga:34b-v0.1-q2_K,../sizes/34b-v0.1-q2-k.json,no_fit
34b-v0.1-q3-k-l,codebooga:34b-v0.1-q3_K_L,../sizes/34b-v0.1-q3-k-l.json,no_fit
34b-v0.1-q3-k-m,codebooga:34b-v0.1-q3_K_M,../sizes/34b-v0.1-q3-k-m.json,no_fit
34b-v0.1-q3-k-s,codebooga:34b-v0.1-q3_K_S,../sizes/34b-v0.1-q3-k-s.json,no_fit
34b-v0.1-q4-k-m,codebooga:34b-v0.1-q4_K_M,../sizes/34b-v0.1-q4-k-m.json,no_fit
34b-v0.1-q40,codebooga:34b-v0.1-q4_0,../sizes/34b-v0.1-q40.json,no_fit
34b-v0.1-q41,codebooga:34b-v0.1-q4_1,../sizes/34b-v0.1-q41.json,no_fit
34b-v0.1-q5-k-m,codebooga:34b-v0.1-q5_K_M,../sizes/34b-v0.1-q5-k-m.json,no_fit
34b-v0.1-q5-k-s,codebooga:34b-v0.1-q5_K_S,../sizes/34b-v0.1-q5-k-s.json,no_fit
34b-v0.1-q50,codebooga:34b-v0.1-q5_0,../sizes/34b-v0.1-q50.json,no_fit
34b-v0.1-q51,codebooga:34b-v0.1-q5_1,../sizes/34b-v0.1-q51.json,no_fit
34b-v0.1-q6-k,codebooga:34b-v0.1-q6_K,../sizes/34b-v0.1-q6-k.json,no_fit
34b-v0.1-q80,codebooga:34b-v0.1-q8_0,../sizes/34b-v0.1-q80.json,no_fit
latest,codebooga:latest,../sizes/latest.json,no_fit
