size_slug,size_json_path,ollama_ref
13b,profiles/wizardlm-uncensored/sizes/13b.json,wizardlm-uncensored:13b
13b-llama2,profiles/wizardlm-uncensored/sizes/13b-llama2.json,wizardlm-uncensored:13b-llama2
13b-llama2-fp16,profiles/wizardlm-uncensored/sizes/13b-llama2-fp16.json,wizardlm-uncensored:13b-llama2-fp16
13b-llama2-q2-k,profiles/wizardlm-uncensored/sizes/13b-llama2-q2-k.json,wizardlm-uncensored:13b-llama2-q2_K
13b-llama2-q3-k-l,profiles/wizardlm-uncensored/sizes/13b-llama2-q3-k-l.json,wizardlm-uncensored:13b-llama2-q3_K_L
13b-llama2-q3-k-m,profiles/wizardlm-uncensored/sizes/13b-llama2-q3-k-m.json,wizardlm-uncensored:13b-llama2-q3_K_M
13b-llama2-q3-k-s,profiles/wizardlm-uncensored/sizes/13b-llama2-q3-k-s.json,wizardlm-uncensored:13b-llama2-q3_K_S
13b-llama2-q4-k-m,profiles/wizardlm-uncensored/sizes/13b-llama2-q4-k-m.json,wizardlm-uncensored:13b-llama2-q4_K_M
13b-llama2-q4-k-s,profiles/wizardlm-uncensored/sizes/13b-llama2-q4-k-s.json,wizardlm-uncensored:13b-llama2-q4_K_S
13b-llama2-q40,profiles/wizardlm-uncensored/sizes/13b-llama2-q40.json,wizardlm-uncensored:13b-llama2-q4_0
13b-llama2-q41,profiles/wizardlm-uncensored/sizes/13b-llama2-q41.json,wizardlm-uncensored:13b-llama2-q4_1
13b-llama2-q5-k-m,profiles/wizardlm-uncensored/sizes/13b-llama2-q5-k-m.json,wizardlm-uncensored:13b-llama2-q5_K_M
13b-llama2-q5-k-s,profiles/wizardlm-uncensored/sizes/13b-llama2-q5-k-s.json,wizardlm-uncensored:13b-llama2-q5_K_S
13b-llama2-q50,profiles/wizardlm-uncensored/sizes/13b-llama2-q50.json,wizardlm-uncensored:13b-llama2-q5_0
13b-llama2-q51,profiles/wizardlm-uncensored/sizes/13b-llama2-q51.json,wizardlm-uncensored:13b-llama2-q5_1
13b-llama2-q6-k,profiles/wizardlm-uncensored/sizes/13b-llama2-q6-k.json,wizardlm-uncensored:13b-llama2-q6_K
13b-llama2-q80,profiles/wizardlm-uncensored/sizes/13b-llama2-q80.json,wizardlm-uncensored:13b-llama2-q8_0
latest,profiles/wizardlm-uncensored/sizes/latest.json,wizardlm-uncensored:latest
