size_slug,ollama_ref,size_file
7b,gemma:7b,sizes/7b.json
7b-instruct,gemma:7b-instruct,sizes/7b-instruct.json
7b-instruct-fp16,gemma:7b-instruct-fp16,sizes/7b-instruct-fp16.json
7b-instruct-q2_k,gemma:7b-instruct-q2_K,sizes/7b-instruct-q2_k.json
7b-instruct-q3_k_l,gemma:7b-instruct-q3_K_L,sizes/7b-instruct-q3_k_l.json
7b-instruct-q3_k_m,gemma:7b-instruct-q3_K_M,sizes/7b-instruct-q3_k_m.json
7b-instruct-q3_k_s,gemma:7b-instruct-q3_K_S,sizes/7b-instruct-q3_k_s.json
7b-instruct-q4_0,gemma:7b-instruct-q4_0,sizes/7b-instruct-q4_0.json
7b-instruct-q4_1,gemma:7b-instruct-q4_1,sizes/7b-instruct-q4_1.json
7b-instruct-q4_k_m,gemma:7b-instruct-q4_K_M,sizes/7b-instruct-q4_k_m.json
7b-instruct-q4_k_s,gemma:7b-instruct-q4_K_S,sizes/7b-instruct-q4_k_s.json
7b-instruct-q5_0,gemma:7b-instruct-q5_0,sizes/7b-instruct-q5_0.json
7b-instruct-q5_1,gemma:7b-instruct-q5_1,sizes/7b-instruct-q5_1.json
7b-instruct-q5_k_m,gemma:7b-instruct-q5_K_M,sizes/7b-instruct-q5_k_m.json
7b-instruct-q5_k_s,gemma:7b-instruct-q5_K_S,sizes/7b-instruct-q5_k_s.json
7b-instruct-q6_k,gemma:7b-instruct-q6_K,sizes/7b-instruct-q6_k.json
7b-instruct-q8_0,gemma:7b-instruct-q8_0,sizes/7b-instruct-q8_0.json
7b-instruct-v1-1-fp16,gemma:7b-instruct-v1.1-fp16,sizes/7b-instruct-v1-1-fp16.json
7b-instruct-v1-1-q2_k,gemma:7b-instruct-v1.1-q2_K,sizes/7b-instruct-v1-1-q2_k.json
7b-instruct-v1-1-q3_k_l,gemma:7b-instruct-v1.1-q3_K_L,sizes/7b-instruct-v1-1-q3_k_l.json
7b-instruct-v1-1-q3_k_m,gemma:7b-instruct-v1.1-q3_K_M,sizes/7b-instruct-v1-1-q3_k_m.json
7b-instruct-v1-1-q3_k_s,gemma:7b-instruct-v1.1-q3_K_S,sizes/7b-instruct-v1-1-q3_k_s.json
7b-instruct-v1-1-q4_0,gemma:7b-instruct-v1.1-q4_0,sizes/7b-instruct-v1-1-q4_0.json
7b-instruct-v1-1-q4_1,gemma:7b-instruct-v1.1-q4_1,sizes/7b-instruct-v1-1-q4_1.json
7b-instruct-v1-1-q4_k_m,gemma:7b-instruct-v1.1-q4_K_M,sizes/7b-instruct-v1-1-q4_k_m.json
7b-instruct-v1-1-q4_k_s,gemma:7b-instruct-v1.1-q4_K_S,sizes/7b-instruct-v1-1-q4_k_s.json
7b-instruct-v1-1-q5_0,gemma:7b-instruct-v1.1-q5_0,sizes/7b-instruct-v1-1-q5_0.json
7b-instruct-v1-1-q5_1,gemma:7b-instruct-v1.1-q5_1,sizes/7b-instruct-v1-1-q5_1.json
7b-instruct-v1-1-q5_k_m,gemma:7b-instruct-v1.1-q5_K_M,sizes/7b-instruct-v1-1-q5_k_m.json
7b-instruct-v1-1-q5_k_s,gemma:7b-instruct-v1.1-q5_K_S,sizes/7b-instruct-v1-1-q5_k_s.json
7b-instruct-v1-1-q6_k,gemma:7b-instruct-v1.1-q6_K,sizes/7b-instruct-v1-1-q6_k.json
7b-instruct-v1-1-q8_0,gemma:7b-instruct-v1.1-q8_0,sizes/7b-instruct-v1-1-q8_0.json
7b-text,gemma:7b-text,sizes/7b-text.json
7b-text-fp16,gemma:7b-text-fp16,sizes/7b-text-fp16.json
7b-text-q2_k,gemma:7b-text-q2_K,sizes/7b-text-q2_k.json
7b-text-q3_k_l,gemma:7b-text-q3_K_L,sizes/7b-text-q3_k_l.json
7b-text-q3_k_m,gemma:7b-text-q3_K_M,sizes/7b-text-q3_k_m.json
7b-text-q3_k_s,gemma:7b-text-q3_K_S,sizes/7b-text-q3_k_s.json
7b-text-q4_0,gemma:7b-text-q4_0,sizes/7b-text-q4_0.json
7b-text-q4_1,gemma:7b-text-q4_1,sizes/7b-text-q4_1.json
7b-text-q4_k_m,gemma:7b-text-q4_K_M,sizes/7b-text-q4_k_m.json
7b-text-q4_k_s,gemma:7b-text-q4_K_S,sizes/7b-text-q4_k_s.json
7b-text-q5_0,gemma:7b-text-q5_0,sizes/7b-text-q5_0.json
7b-text-q5_1,gemma:7b-text-q5_1,sizes/7b-text-q5_1.json
7b-text-q5_k_m,gemma:7b-text-q5_K_M,sizes/7b-text-q5_k_m.json
7b-text-q5_k_s,gemma:7b-text-q5_K_S,sizes/7b-text-q5_k_s.json
7b-text-q6_k,gemma:7b-text-q6_K,sizes/7b-text-q6_k.json
7b-text-q8_0,gemma:7b-text-q8_0,sizes/7b-text-q8_0.json
7b-v1-1,gemma:7b-v1.1,sizes/7b-v1-1.json
instruct,gemma:instruct,sizes/instruct.json
latest,gemma:latest,sizes/latest.json
text,gemma:text,sizes/text.json
v1-1,gemma:v1.1,sizes/v1-1.json
