size_slug,ollama_ref,size_file
6b,yi:6b,sizes/6b.json
6b-200k,yi:6b-200k,sizes/6b-200k.json
6b-200k-fp16,yi:6b-200k-fp16,sizes/6b-200k-fp16.json
6b-200k-q2_k,yi:6b-200k-q2_K,sizes/6b-200k-q2_k.json
6b-200k-q3_k_l,yi:6b-200k-q3_K_L,sizes/6b-200k-q3_k_l.json
6b-200k-q3_k_m,yi:6b-200k-q3_K_M,sizes/6b-200k-q3_k_m.json
6b-200k-q3_k_s,yi:6b-200k-q3_K_S,sizes/6b-200k-q3_k_s.json
6b-200k-q4_0,yi:6b-200k-q4_0,sizes/6b-200k-q4_0.json
6b-200k-q4_1,yi:6b-200k-q4_1,sizes/6b-200k-q4_1.json
6b-200k-q4_k_m,yi:6b-200k-q4_K_M,sizes/6b-200k-q4_k_m.json
6b-200k-q4_k_s,yi:6b-200k-q4_K_S,sizes/6b-200k-q4_k_s.json
6b-200k-q5_0,yi:6b-200k-q5_0,sizes/6b-200k-q5_0.json
6b-200k-q5_1,yi:6b-200k-q5_1,sizes/6b-200k-q5_1.json
6b-200k-q5_k_m,yi:6b-200k-q5_K_M,sizes/6b-200k-q5_k_m.json
6b-200k-q5_k_s,yi:6b-200k-q5_K_S,sizes/6b-200k-q5_k_s.json
6b-200k-q6_k,yi:6b-200k-q6_K,sizes/6b-200k-q6_k.json
6b-200k-q8_0,yi:6b-200k-q8_0,sizes/6b-200k-q8_0.json
6b-chat,yi:6b-chat,sizes/6b-chat.json
6b-chat-fp16,yi:6b-chat-fp16,sizes/6b-chat-fp16.json
6b-chat-q2_k,yi:6b-chat-q2_K,sizes/6b-chat-q2_k.json
6b-chat-q3_k_l,yi:6b-chat-q3_K_L,sizes/6b-chat-q3_k_l.json
6b-chat-q3_k_m,yi:6b-chat-q3_K_M,sizes/6b-chat-q3_k_m.json
6b-chat-q3_k_s,yi:6b-chat-q3_K_S,sizes/6b-chat-q3_k_s.json
6b-chat-q4_0,yi:6b-chat-q4_0,sizes/6b-chat-q4_0.json
6b-chat-q4_1,yi:6b-chat-q4_1,sizes/6b-chat-q4_1.json
6b-chat-q4_k_m,yi:6b-chat-q4_K_M,sizes/6b-chat-q4_k_m.json
6b-chat-q4_k_s,yi:6b-chat-q4_K_S,sizes/6b-chat-q4_k_s.json
6b-chat-q5_0,yi:6b-chat-q5_0,sizes/6b-chat-q5_0.json
6b-chat-q5_1,yi:6b-chat-q5_1,sizes/6b-chat-q5_1.json
6b-chat-q5_k_m,yi:6b-chat-q5_K_M,sizes/6b-chat-q5_k_m.json
6b-chat-q5_k_s,yi:6b-chat-q5_K_S,sizes/6b-chat-q5_k_s.json
6b-chat-q6_k,yi:6b-chat-q6_K,sizes/6b-chat-q6_k.json
6b-chat-q8_0,yi:6b-chat-q8_0,sizes/6b-chat-q8_0.json
6b-chat-v1-5-fp16,yi:6b-chat-v1.5-fp16,sizes/6b-chat-v1-5-fp16.json
6b-chat-v1-5-q2_k,yi:6b-chat-v1.5-q2_K,sizes/6b-chat-v1-5-q2_k.json
6b-chat-v1-5-q3_k_l,yi:6b-chat-v1.5-q3_K_L,sizes/6b-chat-v1-5-q3_k_l.json
6b-chat-v1-5-q3_k_m,yi:6b-chat-v1.5-q3_K_M,sizes/6b-chat-v1-5-q3_k_m.json
6b-chat-v1-5-q3_k_s,yi:6b-chat-v1.5-q3_K_S,sizes/6b-chat-v1-5-q3_k_s.json
6b-chat-v1-5-q4_0,yi:6b-chat-v1.5-q4_0,sizes/6b-chat-v1-5-q4_0.json
6b-chat-v1-5-q4_1,yi:6b-chat-v1.5-q4_1,sizes/6b-chat-v1-5-q4_1.json
6b-chat-v1-5-q4_k_m,yi:6b-chat-v1.5-q4_K_M,sizes/6b-chat-v1-5-q4_k_m.json
6b-chat-v1-5-q4_k_s,yi:6b-chat-v1.5-q4_K_S,sizes/6b-chat-v1-5-q4_k_s.json
6b-chat-v1-5-q5_0,yi:6b-chat-v1.5-q5_0,sizes/6b-chat-v1-5-q5_0.json
6b-chat-v1-5-q5_1,yi:6b-chat-v1.5-q5_1,sizes/6b-chat-v1-5-q5_1.json
6b-chat-v1-5-q5_k_m,yi:6b-chat-v1.5-q5_K_M,sizes/6b-chat-v1-5-q5_k_m.json
6b-chat-v1-5-q5_k_s,yi:6b-chat-v1.5-q5_K_S,sizes/6b-chat-v1-5-q5_k_s.json
6b-chat-v1-5-q6_k,yi:6b-chat-v1.5-q6_K,sizes/6b-chat-v1-5-q6_k.json
6b-chat-v1-5-q8_0,yi:6b-chat-v1.5-q8_0,sizes/6b-chat-v1-5-q8_0.json
6b-fp16,yi:6b-fp16,sizes/6b-fp16.json
6b-q2_k,yi:6b-q2_K,sizes/6b-q2_k.json
6b-q3_k_l,yi:6b-q3_K_L,sizes/6b-q3_k_l.json
6b-q3_k_m,yi:6b-q3_K_M,sizes/6b-q3_k_m.json
6b-q3_k_s,yi:6b-q3_K_S,sizes/6b-q3_k_s.json
6b-q4_0,yi:6b-q4_0,sizes/6b-q4_0.json
6b-q4_1,yi:6b-q4_1,sizes/6b-q4_1.json
6b-q4_k_m,yi:6b-q4_K_M,sizes/6b-q4_k_m.json
6b-q4_k_s,yi:6b-q4_K_S,sizes/6b-q4_k_s.json
6b-q5_0,yi:6b-q5_0,sizes/6b-q5_0.json
6b-q5_1,yi:6b-q5_1,sizes/6b-q5_1.json
6b-q5_k_m,yi:6b-q5_K_M,sizes/6b-q5_k_m.json
6b-q5_k_s,yi:6b-q5_K_S,sizes/6b-q5_k_s.json
6b-q6_k,yi:6b-q6_K,sizes/6b-q6_k.json
6b-q8_0,yi:6b-q8_0,sizes/6b-q8_0.json
6b-v1-5,yi:6b-v1.5,sizes/6b-v1-5.json
6b-v1-5-fp16,yi:6b-v1.5-fp16,sizes/6b-v1-5-fp16.json
6b-v1-5-q2_k,yi:6b-v1.5-q2_K,sizes/6b-v1-5-q2_k.json
6b-v1-5-q3_k_l,yi:6b-v1.5-q3_K_L,sizes/6b-v1-5-q3_k_l.json
6b-v1-5-q3_k_m,yi:6b-v1.5-q3_K_M,sizes/6b-v1-5-q3_k_m.json
6b-v1-5-q3_k_s,yi:6b-v1.5-q3_K_S,sizes/6b-v1-5-q3_k_s.json
6b-v1-5-q4_0,yi:6b-v1.5-q4_0,sizes/6b-v1-5-q4_0.json
6b-v1-5-q4_1,yi:6b-v1.5-q4_1,sizes/6b-v1-5-q4_1.json
6b-v1-5-q4_k_m,yi:6b-v1.5-q4_K_M,sizes/6b-v1-5-q4_k_m.json
6b-v1-5-q4_k_s,yi:6b-v1.5-q4_K_S,sizes/6b-v1-5-q4_k_s.json
6b-v1-5-q5_0,yi:6b-v1.5-q5_0,sizes/6b-v1-5-q5_0.json
6b-v1-5-q5_1,yi:6b-v1.5-q5_1,sizes/6b-v1-5-q5_1.json
6b-v1-5-q5_k_m,yi:6b-v1.5-q5_K_M,sizes/6b-v1-5-q5_k_m.json
6b-v1-5-q5_k_s,yi:6b-v1.5-q5_K_S,sizes/6b-v1-5-q5_k_s.json
6b-v1-5-q6_k,yi:6b-v1.5-q6_K,sizes/6b-v1-5-q6_k.json
6b-v1-5-q8_0,yi:6b-v1.5-q8_0,sizes/6b-v1-5-q8_0.json
latest,yi:latest,sizes/latest.json
v1-5,yi:v1.5,sizes/v1-5.json
