size_slug,size_json_path,ollama_ref
70b,profiles/reflection/sizes/70b.json,reflection:70b
70b-fp16,profiles/reflection/sizes/70b-fp16.json,reflection:70b-fp16
70b-q2-k,profiles/reflection/sizes/70b-q2-k.json,reflection:70b-q2_K
70b-q3-k-l,profiles/reflection/sizes/70b-q3-k-l.json,reflection:70b-q3_K_L
70b-q3-k-m,profiles/reflection/sizes/70b-q3-k-m.json,reflection:70b-q3_K_M
70b-q3-k-s,profiles/reflection/sizes/70b-q3-k-s.json,reflection:70b-q3_K_S
70b-q4-k-m,profiles/reflection/sizes/70b-q4-k-m.json,reflection:70b-q4_K_M
70b-q4-k-s,profiles/reflection/sizes/70b-q4-k-s.json,reflection:70b-q4_K_S
70b-q40,profiles/reflection/sizes/70b-q40.json,reflection:70b-q4_0
70b-q41,profiles/reflection/sizes/70b-q41.json,reflection:70b-q4_1
70b-q5-k-m,profiles/reflection/sizes/70b-q5-k-m.json,reflection:70b-q5_K_M
70b-q5-k-s,profiles/reflection/sizes/70b-q5-k-s.json,reflection:70b-q5_K_S
70b-q50,profiles/reflection/sizes/70b-q50.json,reflection:70b-q5_0
70b-q51,profiles/reflection/sizes/70b-q51.json,reflection:70b-q5_1
70b-q6-k,profiles/reflection/sizes/70b-q6-k.json,reflection:70b-q6_K
70b-q80,profiles/reflection/sizes/70b-q80.json,reflection:70b-q8_0
latest,profiles/reflection/sizes/latest.json,reflection:latest
