size_slug,size_json_path,ollama_ref
70b,profiles/nemotron/sizes/70b.json,nemotron:70b
70b-instruct-fp16,profiles/nemotron/sizes/70b-instruct-fp16.json,nemotron:70b-instruct-fp16
70b-instruct-q2-k,profiles/nemotron/sizes/70b-instruct-q2-k.json,nemotron:70b-instruct-q2_K
70b-instruct-q3-k-l,profiles/nemotron/sizes/70b-instruct-q3-k-l.json,nemotron:70b-instruct-q3_K_L
70b-instruct-q3-k-m,profiles/nemotron/sizes/70b-instruct-q3-k-m.json,nemotron:70b-instruct-q3_K_M
70b-instruct-q3-k-s,profiles/nemotron/sizes/70b-instruct-q3-k-s.json,nemotron:70b-instruct-q3_K_S
70b-instruct-q4-k-m,profiles/nemotron/sizes/70b-instruct-q4-k-m.json,nemotron:70b-instruct-q4_K_M
70b-instruct-q4-k-s,profiles/nemotron/sizes/70b-instruct-q4-k-s.json,nemotron:70b-instruct-q4_K_S
70b-instruct-q40,profiles/nemotron/sizes/70b-instruct-q40.json,nemotron:70b-instruct-q4_0
70b-instruct-q41,profiles/nemotron/sizes/70b-instruct-q41.json,nemotron:70b-instruct-q4_1
70b-instruct-q5-k-m,profiles/nemotron/sizes/70b-instruct-q5-k-m.json,nemotron:70b-instruct-q5_K_M
70b-instruct-q5-k-s,profiles/nemotron/sizes/70b-instruct-q5-k-s.json,nemotron:70b-instruct-q5_K_S
70b-instruct-q50,profiles/nemotron/sizes/70b-instruct-q50.json,nemotron:70b-instruct-q5_0
70b-instruct-q51,profiles/nemotron/sizes/70b-instruct-q51.json,nemotron:70b-instruct-q5_1
70b-instruct-q6-k,profiles/nemotron/sizes/70b-instruct-q6-k.json,nemotron:70b-instruct-q6_K
70b-instruct-q80,profiles/nemotron/sizes/70b-instruct-q80.json,nemotron:70b-instruct-q8_0
latest,profiles/nemotron/sizes/latest.json,nemotron:latest
