size_slug,size_json_path,ollama_ref
1.5b,profiles/reader-lm/sizes/1.5b.json,reader-lm:1.5b
1.5b-fp16,profiles/reader-lm/sizes/1.5b-fp16.json,reader-lm:1.5b-fp16
1.5b-q2-k,profiles/reader-lm/sizes/1.5b-q2-k.json,reader-lm:1.5b-q2_K
1.5b-q3-k-l,profiles/reader-lm/sizes/1.5b-q3-k-l.json,reader-lm:1.5b-q3_K_L
1.5b-q3-k-m,profiles/reader-lm/sizes/1.5b-q3-k-m.json,reader-lm:1.5b-q3_K_M
1.5b-q3-k-s,profiles/reader-lm/sizes/1.5b-q3-k-s.json,reader-lm:1.5b-q3_K_S
1.5b-q4-k-m,profiles/reader-lm/sizes/1.5b-q4-k-m.json,reader-lm:1.5b-q4_K_M
1.5b-q4-k-s,profiles/reader-lm/sizes/1.5b-q4-k-s.json,reader-lm:1.5b-q4_K_S
1.5b-q40,profiles/reader-lm/sizes/1.5b-q40.json,reader-lm:1.5b-q4_0
1.5b-q41,profiles/reader-lm/sizes/1.5b-q41.json,reader-lm:1.5b-q4_1
1.5b-q5-k-m,profiles/reader-lm/sizes/1.5b-q5-k-m.json,reader-lm:1.5b-q5_K_M
1.5b-q5-k-s,profiles/reader-lm/sizes/1.5b-q5-k-s.json,reader-lm:1.5b-q5_K_S
1.5b-q50,profiles/reader-lm/sizes/1.5b-q50.json,reader-lm:1.5b-q5_0
1.5b-q51,profiles/reader-lm/sizes/1.5b-q51.json,reader-lm:1.5b-q5_1
1.5b-q6-k,profiles/reader-lm/sizes/1.5b-q6-k.json,reader-lm:1.5b-q6_K
1.5b-q80,profiles/reader-lm/sizes/1.5b-q80.json,reader-lm:1.5b-q8_0
0.5b,profiles/reader-lm/sizes/0.5b.json,reader-lm:0.5b
0.5b-fp16,profiles/reader-lm/sizes/0.5b-fp16.json,reader-lm:0.5b-fp16
0.5b-q2-k,profiles/reader-lm/sizes/0.5b-q2-k.json,reader-lm:0.5b-q2_K
0.5b-q3-k-l,profiles/reader-lm/sizes/0.5b-q3-k-l.json,reader-lm:0.5b-q3_K_L
0.5b-q3-k-m,profiles/reader-lm/sizes/0.5b-q3-k-m.json,reader-lm:0.5b-q3_K_M
0.5b-q3-k-s,profiles/reader-lm/sizes/0.5b-q3-k-s.json,reader-lm:0.5b-q3_K_S
0.5b-q4-k-m,profiles/reader-lm/sizes/0.5b-q4-k-m.json,reader-lm:0.5b-q4_K_M
0.5b-q4-k-s,profiles/reader-lm/sizes/0.5b-q4-k-s.json,reader-lm:0.5b-q4_K_S
0.5b-q40,profiles/reader-lm/sizes/0.5b-q40.json,reader-lm:0.5b-q4_0
0.5b-q41,profiles/reader-lm/sizes/0.5b-q41.json,reader-lm:0.5b-q4_1
0.5b-q5-k-m,profiles/reader-lm/sizes/0.5b-q5-k-m.json,reader-lm:0.5b-q5_K_M
0.5b-q5-k-s,profiles/reader-lm/sizes/0.5b-q5-k-s.json,reader-lm:0.5b-q5_K_S
0.5b-q50,profiles/reader-lm/sizes/0.5b-q50.json,reader-lm:0.5b-q5_0
0.5b-q51,profiles/reader-lm/sizes/0.5b-q51.json,reader-lm:0.5b-q5_1
0.5b-q6-k,profiles/reader-lm/sizes/0.5b-q6-k.json,reader-lm:0.5b-q6_K
0.5b-q80,profiles/reader-lm/sizes/0.5b-q80.json,reader-lm:0.5b-q8_0
latest,profiles/reader-lm/sizes/latest.json,reader-lm:latest
