size_slug,size_json_path,ollama_ref
8x22b,profiles/mixtral/sizes/8x22b.json,mixtral:8x22b
8x22b-instruct,profiles/mixtral/sizes/8x22b-instruct.json,mixtral:8x22b-instruct
8x22b-instruct-v0.1-fp16,profiles/mixtral/sizes/8x22b-instruct-v0.1-fp16.json,mixtral:8x22b-instruct-v0.1-fp16
8x22b-instruct-v0.1-q2-k,profiles/mixtral/sizes/8x22b-instruct-v0.1-q2-k.json,mixtral:8x22b-instruct-v0.1-q2_K
8x22b-instruct-v0.1-q3-k-l,profiles/mixtral/sizes/8x22b-instruct-v0.1-q3-k-l.json,mixtral:8x22b-instruct-v0.1-q3_K_L
8x22b-instruct-v0.1-q3-k-m,profiles/mixtral/sizes/8x22b-instruct-v0.1-q3-k-m.json,mixtral:8x22b-instruct-v0.1-q3_K_M
8x22b-instruct-v0.1-q3-k-s,profiles/mixtral/sizes/8x22b-instruct-v0.1-q3-k-s.json,mixtral:8x22b-instruct-v0.1-q3_K_S
8x22b-instruct-v0.1-q4-k-m,profiles/mixtral/sizes/8x22b-instruct-v0.1-q4-k-m.json,mixtral:8x22b-instruct-v0.1-q4_K_M
8x22b-instruct-v0.1-q4-k-s,profiles/mixtral/sizes/8x22b-instruct-v0.1-q4-k-s.json,mixtral:8x22b-instruct-v0.1-q4_K_S
8x22b-instruct-v0.1-q40,profiles/mixtral/sizes/8x22b-instruct-v0.1-q40.json,mixtral:8x22b-instruct-v0.1-q4_0
8x22b-instruct-v0.1-q41,profiles/mixtral/sizes/8x22b-instruct-v0.1-q41.json,mixtral:8x22b-instruct-v0.1-q4_1
8x22b-instruct-v0.1-q5-k-m,profiles/mixtral/sizes/8x22b-instruct-v0.1-q5-k-m.json,mixtral:8x22b-instruct-v0.1-q5_K_M
8x22b-instruct-v0.1-q5-k-s,profiles/mixtral/sizes/8x22b-instruct-v0.1-q5-k-s.json,mixtral:8x22b-instruct-v0.1-q5_K_S
8x22b-instruct-v0.1-q50,profiles/mixtral/sizes/8x22b-instruct-v0.1-q50.json,mixtral:8x22b-instruct-v0.1-q5_0
8x22b-instruct-v0.1-q51,profiles/mixtral/sizes/8x22b-instruct-v0.1-q51.json,mixtral:8x22b-instruct-v0.1-q5_1
8x22b-instruct-v0.1-q6-k,profiles/mixtral/sizes/8x22b-instruct-v0.1-q6-k.json,mixtral:8x22b-instruct-v0.1-q6_K
8x22b-instruct-v0.1-q80,profiles/mixtral/sizes/8x22b-instruct-v0.1-q80.json,mixtral:8x22b-instruct-v0.1-q8_0
8x22b-text,profiles/mixtral/sizes/8x22b-text.json,mixtral:8x22b-text
8x22b-text-v0.1-fp16,profiles/mixtral/sizes/8x22b-text-v0.1-fp16.json,mixtral:8x22b-text-v0.1-fp16
8x22b-text-v0.1-q2-k,profiles/mixtral/sizes/8x22b-text-v0.1-q2-k.json,mixtral:8x22b-text-v0.1-q2_K
