size_slug,size_json_path,ollama_ref
70b,profiles/wizard-math/sizes/70b.json,wizard-math:70b
70b-fp16,profiles/wizard-math/sizes/70b-fp16.json,wizard-math:70b-fp16
70b-q2-k,profiles/wizard-math/sizes/70b-q2-k.json,wizard-math:70b-q2_K
70b-q3-k-l,profiles/wizard-math/sizes/70b-q3-k-l.json,wizard-math:70b-q3_K_L
70b-q3-k-m,profiles/wizard-math/sizes/70b-q3-k-m.json,wizard-math:70b-q3_K_M
70b-q3-k-s,profiles/wizard-math/sizes/70b-q3-k-s.json,wizard-math:70b-q3_K_S
70b-q4-k-m,profiles/wizard-math/sizes/70b-q4-k-m.json,wizard-math:70b-q4_K_M
70b-q4-k-s,profiles/wizard-math/sizes/70b-q4-k-s.json,wizard-math:70b-q4_K_S
70b-q40,profiles/wizard-math/sizes/70b-q40.json,wizard-math:70b-q4_0
70b-q41,profiles/wizard-math/sizes/70b-q41.json,wizard-math:70b-q4_1
70b-q5-k-m,profiles/wizard-math/sizes/70b-q5-k-m.json,wizard-math:70b-q5_K_M
70b-q5-k-s,profiles/wizard-math/sizes/70b-q5-k-s.json,wizard-math:70b-q5_K_S
70b-q50,profiles/wizard-math/sizes/70b-q50.json,wizard-math:70b-q5_0
70b-q51,profiles/wizard-math/sizes/70b-q51.json,wizard-math:70b-q5_1
70b-q6-k,profiles/wizard-math/sizes/70b-q6-k.json,wizard-math:70b-q6_K
70b-q80,profiles/wizard-math/sizes/70b-q80.json,wizard-math:70b-q8_0
13b,profiles/wizard-math/sizes/13b.json,wizard-math:13b
13b-fp16,profiles/wizard-math/sizes/13b-fp16.json,wizard-math:13b-fp16
13b-q2-k,profiles/wizard-math/sizes/13b-q2-k.json,wizard-math:13b-q2_K
13b-q3-k-l,profiles/wizard-math/sizes/13b-q3-k-l.json,wizard-math:13b-q3_K_L
13b-q3-k-m,profiles/wizard-math/sizes/13b-q3-k-m.json,wizard-math:13b-q3_K_M
13b-q3-k-s,profiles/wizard-math/sizes/13b-q3-k-s.json,wizard-math:13b-q3_K_S
13b-q4-k-m,profiles/wizard-math/sizes/13b-q4-k-m.json,wizard-math:13b-q4_K_M
13b-q4-k-s,profiles/wizard-math/sizes/13b-q4-k-s.json,wizard-math:13b-q4_K_S
13b-q40,profiles/wizard-math/sizes/13b-q40.json,wizard-math:13b-q4_0
13b-q41,profiles/wizard-math/sizes/13b-q41.json,wizard-math:13b-q4_1
13b-q5-k-m,profiles/wizard-math/sizes/13b-q5-k-m.json,wizard-math:13b-q5_K_M
13b-q5-k-s,profiles/wizard-math/sizes/13b-q5-k-s.json,wizard-math:13b-q5_K_S
13b-q50,profiles/wizard-math/sizes/13b-q50.json,wizard-math:13b-q5_0
13b-q51,profiles/wizard-math/sizes/13b-q51.json,wizard-math:13b-q5_1
13b-q6-k,profiles/wizard-math/sizes/13b-q6-k.json,wizard-math:13b-q6_K
13b-q80,profiles/wizard-math/sizes/13b-q80.json,wizard-math:13b-q8_0
7b,profiles/wizard-math/sizes/7b.json,wizard-math:7b
7b-fp16,profiles/wizard-math/sizes/7b-fp16.json,wizard-math:7b-fp16
7b-q2-k,profiles/wizard-math/sizes/7b-q2-k.json,wizard-math:7b-q2_K
7b-q3-k-l,profiles/wizard-math/sizes/7b-q3-k-l.json,wizard-math:7b-q3_K_L
7b-q3-k-m,profiles/wizard-math/sizes/7b-q3-k-m.json,wizard-math:7b-q3_K_M
7b-q3-k-s,profiles/wizard-math/sizes/7b-q3-k-s.json,wizard-math:7b-q3_K_S
