size_slug,ollama_ref,size_file
300m,embeddinggemma:300m,sizes/300m.json
300m-bf16,embeddinggemma:300m-bf16,sizes/300m-bf16.json
300m-qat-q40,embeddinggemma:300m-qat-q4_0,sizes/300m-qat-q40.json
300m-qat-q80,embeddinggemma:300m-qat-q8_0,sizes/300m-qat-q80.json
latest,embeddinggemma:latest,sizes/latest.json
