size_slug,ollama_ref,size_file
8b,minicpm-v:8b,sizes/8b.json
8b-2-6-fp16,minicpm-v:8b-2.6-fp16,sizes/8b-2-6-fp16.json
8b-2-6-q2_k,minicpm-v:8b-2.6-q2_K,sizes/8b-2-6-q2_k.json
8b-2-6-q3_k_l,minicpm-v:8b-2.6-q3_K_L,sizes/8b-2-6-q3_k_l.json
8b-2-6-q3_k_m,minicpm-v:8b-2.6-q3_K_M,sizes/8b-2-6-q3_k_m.json
8b-2-6-q3_k_s,minicpm-v:8b-2.6-q3_K_S,sizes/8b-2-6-q3_k_s.json
8b-2-6-q4_0,minicpm-v:8b-2.6-q4_0,sizes/8b-2-6-q4_0.json
8b-2-6-q4_1,minicpm-v:8b-2.6-q4_1,sizes/8b-2-6-q4_1.json
8b-2-6-q4_k_m,minicpm-v:8b-2.6-q4_K_M,sizes/8b-2-6-q4_k_m.json
8b-2-6-q4_k_s,minicpm-v:8b-2.6-q4_K_S,sizes/8b-2-6-q4_k_s.json
8b-2-6-q5_0,minicpm-v:8b-2.6-q5_0,sizes/8b-2-6-q5_0.json
8b-2-6-q5_1,minicpm-v:8b-2.6-q5_1,sizes/8b-2-6-q5_1.json
8b-2-6-q5_k_m,minicpm-v:8b-2.6-q5_K_M,sizes/8b-2-6-q5_k_m.json
8b-2-6-q5_k_s,minicpm-v:8b-2.6-q5_K_S,sizes/8b-2-6-q5_k_s.json
8b-2-6-q6_k,minicpm-v:8b-2.6-q6_K,sizes/8b-2-6-q6_k.json
8b-2-6-q8_0,minicpm-v:8b-2.6-q8_0,sizes/8b-2-6-q8_0.json
latest,minicpm-v:latest,sizes/latest.json
