size_slug,size_json_path,ollama_ref
3.8b,profiles/llava-phi3/sizes/3.8b.json,llava-phi3:3.8b
3.8b-mini-fp16,profiles/llava-phi3/sizes/3.8b-mini-fp16.json,llava-phi3:3.8b-mini-fp16
3.8b-mini-q40,profiles/llava-phi3/sizes/3.8b-mini-q40.json,llava-phi3:3.8b-mini-q4_0
latest,profiles/llava-phi3/sizes/latest.json,llava-phi3:latest
