size_slug,size_json_path,ollama_ref
13b,profiles/everythinglm/sizes/13b.json,everythinglm:13b
13b16k,profiles/everythinglm/sizes/13b16k.json,everythinglm:13b-16k
13b16k-fp16,profiles/everythinglm/sizes/13b16k-fp16.json,everythinglm:13b-16k-fp16
13b16k-q2-k,profiles/everythinglm/sizes/13b16k-q2-k.json,everythinglm:13b-16k-q2_K
13b16k-q3-k-l,profiles/everythinglm/sizes/13b16k-q3-k-l.json,everythinglm:13b-16k-q3_K_L
13b16k-q3-k-m,profiles/everythinglm/sizes/13b16k-q3-k-m.json,everythinglm:13b-16k-q3_K_M
13b16k-q3-k-s,profiles/everythinglm/sizes/13b16k-q3-k-s.json,everythinglm:13b-16k-q3_K_S
13b16k-q4-k-m,profiles/everythinglm/sizes/13b16k-q4-k-m.json,everythinglm:13b-16k-q4_K_M
13b16k-q4-k-s,profiles/everythinglm/sizes/13b16k-q4-k-s.json,everythinglm:13b-16k-q4_K_S
13b16k-q40,profiles/everythinglm/sizes/13b16k-q40.json,everythinglm:13b-16k-q4_0
13b16k-q41,profiles/everythinglm/sizes/13b16k-q41.json,everythinglm:13b-16k-q4_1
13b16k-q5-k-m,profiles/everythinglm/sizes/13b16k-q5-k-m.json,everythinglm:13b-16k-q5_K_M
13b16k-q5-k-s,profiles/everythinglm/sizes/13b16k-q5-k-s.json,everythinglm:13b-16k-q5_K_S
13b16k-q50,profiles/everythinglm/sizes/13b16k-q50.json,everythinglm:13b-16k-q5_0
13b16k-q51,profiles/everythinglm/sizes/13b16k-q51.json,everythinglm:13b-16k-q5_1
13b16k-q6-k,profiles/everythinglm/sizes/13b16k-q6-k.json,everythinglm:13b-16k-q6_K
13b16k-q80,profiles/everythinglm/sizes/13b16k-q80.json,everythinglm:13b-16k-q8_0
latest,profiles/everythinglm/sizes/latest.json,everythinglm:latest
