size_slug,ollama_ref,size_file
7b,marco-o1:7b,sizes/7b.json
7b-fp16,marco-o1:7b-fp16,sizes/7b-fp16.json
7b-q4_k_m,marco-o1:7b-q4_K_M,sizes/7b-q4_k_m.json
7b-q8_0,marco-o1:7b-q8_0,sizes/7b-q8_0.json
latest,marco-o1:latest,sizes/latest.json
