size_slug,size_json_path,ollama_ref
7b,profiles/magicoder/sizes/7b.json,magicoder:7b
7b-s-cl,profiles/magicoder/sizes/7b-s-cl.json,magicoder:7b-s-cl
7b-s-cl-fp16,profiles/magicoder/sizes/7b-s-cl-fp16.json,magicoder:7b-s-cl-fp16
7b-s-cl-q2-k,profiles/magicoder/sizes/7b-s-cl-q2-k.json,magicoder:7b-s-cl-q2_K
7b-s-cl-q3-k-l,profiles/magicoder/sizes/7b-s-cl-q3-k-l.json,magicoder:7b-s-cl-q3_K_L
7b-s-cl-q3-k-m,profiles/magicoder/sizes/7b-s-cl-q3-k-m.json,magicoder:7b-s-cl-q3_K_M
7b-s-cl-q3-k-s,profiles/magicoder/sizes/7b-s-cl-q3-k-s.json,magicoder:7b-s-cl-q3_K_S
7b-s-cl-q4-k-m,profiles/magicoder/sizes/7b-s-cl-q4-k-m.json,magicoder:7b-s-cl-q4_K_M
7b-s-cl-q4-k-s,profiles/magicoder/sizes/7b-s-cl-q4-k-s.json,magicoder:7b-s-cl-q4_K_S
7b-s-cl-q40,profiles/magicoder/sizes/7b-s-cl-q40.json,magicoder:7b-s-cl-q4_0
7b-s-cl-q41,profiles/magicoder/sizes/7b-s-cl-q41.json,magicoder:7b-s-cl-q4_1
7b-s-cl-q5-k-m,profiles/magicoder/sizes/7b-s-cl-q5-k-m.json,magicoder:7b-s-cl-q5_K_M
7b-s-cl-q5-k-s,profiles/magicoder/sizes/7b-s-cl-q5-k-s.json,magicoder:7b-s-cl-q5_K_S
7b-s-cl-q50,profiles/magicoder/sizes/7b-s-cl-q50.json,magicoder:7b-s-cl-q5_0
7b-s-cl-q51,profiles/magicoder/sizes/7b-s-cl-q51.json,magicoder:7b-s-cl-q5_1
7b-s-cl-q6-k,profiles/magicoder/sizes/7b-s-cl-q6-k.json,magicoder:7b-s-cl-q6_K
7b-s-cl-q80,profiles/magicoder/sizes/7b-s-cl-q80.json,magicoder:7b-s-cl-q8_0
latest,profiles/magicoder/sizes/latest.json,magicoder:latest
