size_slug,size_json_path,ollama_ref
15b,profiles/dolphincoder/sizes/15b.json,dolphincoder:15b
15b-starcoder2,profiles/dolphincoder/sizes/15b-starcoder2.json,dolphincoder:15b-starcoder2
15b-starcoder2-fp16,profiles/dolphincoder/sizes/15b-starcoder2-fp16.json,dolphincoder:15b-starcoder2-fp16
15b-starcoder2-q2-k,profiles/dolphincoder/sizes/15b-starcoder2-q2-k.json,dolphincoder:15b-starcoder2-q2_K
15b-starcoder2-q3-k-l,profiles/dolphincoder/sizes/15b-starcoder2-q3-k-l.json,dolphincoder:15b-starcoder2-q3_K_L
15b-starcoder2-q3-k-m,profiles/dolphincoder/sizes/15b-starcoder2-q3-k-m.json,dolphincoder:15b-starcoder2-q3_K_M
15b-starcoder2-q3-k-s,profiles/dolphincoder/sizes/15b-starcoder2-q3-k-s.json,dolphincoder:15b-starcoder2-q3_K_S
15b-starcoder2-q4-k-m,profiles/dolphincoder/sizes/15b-starcoder2-q4-k-m.json,dolphincoder:15b-starcoder2-q4_K_M
15b-starcoder2-q4-k-s,profiles/dolphincoder/sizes/15b-starcoder2-q4-k-s.json,dolphincoder:15b-starcoder2-q4_K_S
15b-starcoder2-q40,profiles/dolphincoder/sizes/15b-starcoder2-q40.json,dolphincoder:15b-starcoder2-q4_0
15b-starcoder2-q41,profiles/dolphincoder/sizes/15b-starcoder2-q41.json,dolphincoder:15b-starcoder2-q4_1
15b-starcoder2-q5-k-m,profiles/dolphincoder/sizes/15b-starcoder2-q5-k-m.json,dolphincoder:15b-starcoder2-q5_K_M
15b-starcoder2-q5-k-s,profiles/dolphincoder/sizes/15b-starcoder2-q5-k-s.json,dolphincoder:15b-starcoder2-q5_K_S
15b-starcoder2-q50,profiles/dolphincoder/sizes/15b-starcoder2-q50.json,dolphincoder:15b-starcoder2-q5_0
15b-starcoder2-q51,profiles/dolphincoder/sizes/15b-starcoder2-q51.json,dolphincoder:15b-starcoder2-q5_1
15b-starcoder2-q6-k,profiles/dolphincoder/sizes/15b-starcoder2-q6-k.json,dolphincoder:15b-starcoder2-q6_K
15b-starcoder2-q80,profiles/dolphincoder/sizes/15b-starcoder2-q80.json,dolphincoder:15b-starcoder2-q8_0
7b,profiles/dolphincoder/sizes/7b.json,dolphincoder:7b
7b-starcoder2,profiles/dolphincoder/sizes/7b-starcoder2.json,dolphincoder:7b-starcoder2
7b-starcoder2-fp16,profiles/dolphincoder/sizes/7b-starcoder2-fp16.json,dolphincoder:7b-starcoder2-fp16
7b-starcoder2-q2-k,profiles/dolphincoder/sizes/7b-starcoder2-q2-k.json,dolphincoder:7b-starcoder2-q2_K
7b-starcoder2-q3-k-l,profiles/dolphincoder/sizes/7b-starcoder2-q3-k-l.json,dolphincoder:7b-starcoder2-q3_K_L
7b-starcoder2-q3-k-m,profiles/dolphincoder/sizes/7b-starcoder2-q3-k-m.json,dolphincoder:7b-starcoder2-q3_K_M
7b-starcoder2-q3-k-s,profiles/dolphincoder/sizes/7b-starcoder2-q3-k-s.json,dolphincoder:7b-starcoder2-q3_K_S
7b-starcoder2-q4-k-m,profiles/dolphincoder/sizes/7b-starcoder2-q4-k-m.json,dolphincoder:7b-starcoder2-q4_K_M
7b-starcoder2-q4-k-s,profiles/dolphincoder/sizes/7b-starcoder2-q4-k-s.json,dolphincoder:7b-starcoder2-q4_K_S
7b-starcoder2-q40,profiles/dolphincoder/sizes/7b-starcoder2-q40.json,dolphincoder:7b-starcoder2-q4_0
7b-starcoder2-q41,profiles/dolphincoder/sizes/7b-starcoder2-q41.json,dolphincoder:7b-starcoder2-q4_1
7b-starcoder2-q5-k-m,profiles/dolphincoder/sizes/7b-starcoder2-q5-k-m.json,dolphincoder:7b-starcoder2-q5_K_M
7b-starcoder2-q5-k-s,profiles/dolphincoder/sizes/7b-starcoder2-q5-k-s.json,dolphincoder:7b-starcoder2-q5_K_S
7b-starcoder2-q50,profiles/dolphincoder/sizes/7b-starcoder2-q50.json,dolphincoder:7b-starcoder2-q5_0
7b-starcoder2-q51,profiles/dolphincoder/sizes/7b-starcoder2-q51.json,dolphincoder:7b-starcoder2-q5_1
7b-starcoder2-q6-k,profiles/dolphincoder/sizes/7b-starcoder2-q6-k.json,dolphincoder:7b-starcoder2-q6_K
7b-starcoder2-q80,profiles/dolphincoder/sizes/7b-starcoder2-q80.json,dolphincoder:7b-starcoder2-q8_0
latest,profiles/dolphincoder/sizes/latest.json,dolphincoder:latest
