size_slug,ollama_ref,size_file
4b,nemotron-3-nano:4b,sizes/4b.json
4b-bf16,nemotron-3-nano:4b-bf16,sizes/4b-bf16.json
4b-q8_0,nemotron-3-nano:4b-q8_0,sizes/4b-q8_0.json
