size_slug,size_json_path,ollama_ref
7b,profiles/gemma/sizes/7b.json,gemma:7b
7b-instruct,profiles/gemma/sizes/7b-instruct.json,gemma:7b-instruct
7b-instruct-fp16,profiles/gemma/sizes/7b-instruct-fp16.json,gemma:7b-instruct-fp16
7b-instruct-q2-k,profiles/gemma/sizes/7b-instruct-q2-k.json,gemma:7b-instruct-q2_K
7b-instruct-q3-k-l,profiles/gemma/sizes/7b-instruct-q3-k-l.json,gemma:7b-instruct-q3_K_L
7b-instruct-q3-k-m,profiles/gemma/sizes/7b-instruct-q3-k-m.json,gemma:7b-instruct-q3_K_M
7b-instruct-q3-k-s,profiles/gemma/sizes/7b-instruct-q3-k-s.json,gemma:7b-instruct-q3_K_S
7b-instruct-q4-k-m,profiles/gemma/sizes/7b-instruct-q4-k-m.json,gemma:7b-instruct-q4_K_M
7b-instruct-q4-k-s,profiles/gemma/sizes/7b-instruct-q4-k-s.json,gemma:7b-instruct-q4_K_S
7b-instruct-q40,profiles/gemma/sizes/7b-instruct-q40.json,gemma:7b-instruct-q4_0
7b-instruct-q41,profiles/gemma/sizes/7b-instruct-q41.json,gemma:7b-instruct-q4_1
7b-instruct-q5-k-m,profiles/gemma/sizes/7b-instruct-q5-k-m.json,gemma:7b-instruct-q5_K_M
7b-instruct-q5-k-s,profiles/gemma/sizes/7b-instruct-q5-k-s.json,gemma:7b-instruct-q5_K_S
7b-instruct-q50,profiles/gemma/sizes/7b-instruct-q50.json,gemma:7b-instruct-q5_0
7b-instruct-q51,profiles/gemma/sizes/7b-instruct-q51.json,gemma:7b-instruct-q5_1
7b-instruct-q6-k,profiles/gemma/sizes/7b-instruct-q6-k.json,gemma:7b-instruct-q6_K
7b-instruct-q80,profiles/gemma/sizes/7b-instruct-q80.json,gemma:7b-instruct-q8_0
7b-instruct-v1.1-fp16,profiles/gemma/sizes/7b-instruct-v1.1-fp16.json,gemma:7b-instruct-v1.1-fp16
7b-instruct-v1.1-q2-k,profiles/gemma/sizes/7b-instruct-v1.1-q2-k.json,gemma:7b-instruct-v1.1-q2_K
7b-instruct-v1.1-q3-k-l,profiles/gemma/sizes/7b-instruct-v1.1-q3-k-l.json,gemma:7b-instruct-v1.1-q3_K_L
7b-instruct-v1.1-q3-k-m,profiles/gemma/sizes/7b-instruct-v1.1-q3-k-m.json,gemma:7b-instruct-v1.1-q3_K_M
7b-instruct-v1.1-q3-k-s,profiles/gemma/sizes/7b-instruct-v1.1-q3-k-s.json,gemma:7b-instruct-v1.1-q3_K_S
7b-instruct-v1.1-q4-k-m,profiles/gemma/sizes/7b-instruct-v1.1-q4-k-m.json,gemma:7b-instruct-v1.1-q4_K_M
7b-instruct-v1.1-q4-k-s,profiles/gemma/sizes/7b-instruct-v1.1-q4-k-s.json,gemma:7b-instruct-v1.1-q4_K_S
7b-instruct-v1.1-q40,profiles/gemma/sizes/7b-instruct-v1.1-q40.json,gemma:7b-instruct-v1.1-q4_0
7b-instruct-v1.1-q41,profiles/gemma/sizes/7b-instruct-v1.1-q41.json,gemma:7b-instruct-v1.1-q4_1
7b-instruct-v1.1-q5-k-m,profiles/gemma/sizes/7b-instruct-v1.1-q5-k-m.json,gemma:7b-instruct-v1.1-q5_K_M
7b-instruct-v1.1-q5-k-s,profiles/gemma/sizes/7b-instruct-v1.1-q5-k-s.json,gemma:7b-instruct-v1.1-q5_K_S
7b-instruct-v1.1-q50,profiles/gemma/sizes/7b-instruct-v1.1-q50.json,gemma:7b-instruct-v1.1-q5_0
7b-instruct-v1.1-q51,profiles/gemma/sizes/7b-instruct-v1.1-q51.json,gemma:7b-instruct-v1.1-q5_1
7b-instruct-v1.1-q6-k,profiles/gemma/sizes/7b-instruct-v1.1-q6-k.json,gemma:7b-instruct-v1.1-q6_K
7b-instruct-v1.1-q80,profiles/gemma/sizes/7b-instruct-v1.1-q80.json,gemma:7b-instruct-v1.1-q8_0
7b-text,profiles/gemma/sizes/7b-text.json,gemma:7b-text
7b-text-fp16,profiles/gemma/sizes/7b-text-fp16.json,gemma:7b-text-fp16
7b-text-q2-k,profiles/gemma/sizes/7b-text-q2-k.json,gemma:7b-text-q2_K
7b-text-q3-k-l,profiles/gemma/sizes/7b-text-q3-k-l.json,gemma:7b-text-q3_K_L
7b-text-q3-k-m,profiles/gemma/sizes/7b-text-q3-k-m.json,gemma:7b-text-q3_K_M
7b-text-q3-k-s,profiles/gemma/sizes/7b-text-q3-k-s.json,gemma:7b-text-q3_K_S
7b-text-q4-k-m,profiles/gemma/sizes/7b-text-q4-k-m.json,gemma:7b-text-q4_K_M
7b-text-q4-k-s,profiles/gemma/sizes/7b-text-q4-k-s.json,gemma:7b-text-q4_K_S
7b-text-q40,profiles/gemma/sizes/7b-text-q40.json,gemma:7b-text-q4_0
7b-text-q41,profiles/gemma/sizes/7b-text-q41.json,gemma:7b-text-q4_1
7b-text-q5-k-m,profiles/gemma/sizes/7b-text-q5-k-m.json,gemma:7b-text-q5_K_M
7b-text-q5-k-s,profiles/gemma/sizes/7b-text-q5-k-s.json,gemma:7b-text-q5_K_S
7b-text-q50,profiles/gemma/sizes/7b-text-q50.json,gemma:7b-text-q5_0
7b-text-q51,profiles/gemma/sizes/7b-text-q51.json,gemma:7b-text-q5_1
7b-text-q6-k,profiles/gemma/sizes/7b-text-q6-k.json,gemma:7b-text-q6_K
7b-text-q80,profiles/gemma/sizes/7b-text-q80.json,gemma:7b-text-q8_0
7b-v1.1,profiles/gemma/sizes/7b-v1.1.json,gemma:7b-v1.1
2b,profiles/gemma/sizes/2b.json,gemma:2b
2b-instruct,profiles/gemma/sizes/2b-instruct.json,gemma:2b-instruct
2b-instruct-fp16,profiles/gemma/sizes/2b-instruct-fp16.json,gemma:2b-instruct-fp16
2b-instruct-q2-k,profiles/gemma/sizes/2b-instruct-q2-k.json,gemma:2b-instruct-q2_K
2b-instruct-q3-k-l,profiles/gemma/sizes/2b-instruct-q3-k-l.json,gemma:2b-instruct-q3_K_L
2b-instruct-q3-k-m,profiles/gemma/sizes/2b-instruct-q3-k-m.json,gemma:2b-instruct-q3_K_M
2b-instruct-q3-k-s,profiles/gemma/sizes/2b-instruct-q3-k-s.json,gemma:2b-instruct-q3_K_S
2b-instruct-q4-k-m,profiles/gemma/sizes/2b-instruct-q4-k-m.json,gemma:2b-instruct-q4_K_M
2b-instruct-q4-k-s,profiles/gemma/sizes/2b-instruct-q4-k-s.json,gemma:2b-instruct-q4_K_S
2b-instruct-q40,profiles/gemma/sizes/2b-instruct-q40.json,gemma:2b-instruct-q4_0
2b-instruct-q41,profiles/gemma/sizes/2b-instruct-q41.json,gemma:2b-instruct-q4_1
2b-instruct-q5-k-m,profiles/gemma/sizes/2b-instruct-q5-k-m.json,gemma:2b-instruct-q5_K_M
2b-instruct-q5-k-s,profiles/gemma/sizes/2b-instruct-q5-k-s.json,gemma:2b-instruct-q5_K_S
2b-instruct-q50,profiles/gemma/sizes/2b-instruct-q50.json,gemma:2b-instruct-q5_0
2b-instruct-q51,profiles/gemma/sizes/2b-instruct-q51.json,gemma:2b-instruct-q5_1
2b-instruct-q6-k,profiles/gemma/sizes/2b-instruct-q6-k.json,gemma:2b-instruct-q6_K
2b-instruct-q80,profiles/gemma/sizes/2b-instruct-q80.json,gemma:2b-instruct-q8_0
2b-instruct-v1.1-fp16,profiles/gemma/sizes/2b-instruct-v1.1-fp16.json,gemma:2b-instruct-v1.1-fp16
2b-instruct-v1.1-q2-k,profiles/gemma/sizes/2b-instruct-v1.1-q2-k.json,gemma:2b-instruct-v1.1-q2_K
2b-instruct-v1.1-q3-k-l,profiles/gemma/sizes/2b-instruct-v1.1-q3-k-l.json,gemma:2b-instruct-v1.1-q3_K_L
2b-instruct-v1.1-q3-k-m,profiles/gemma/sizes/2b-instruct-v1.1-q3-k-m.json,gemma:2b-instruct-v1.1-q3_K_M
2b-instruct-v1.1-q3-k-s,profiles/gemma/sizes/2b-instruct-v1.1-q3-k-s.json,gemma:2b-instruct-v1.1-q3_K_S
2b-instruct-v1.1-q4-k-m,profiles/gemma/sizes/2b-instruct-v1.1-q4-k-m.json,gemma:2b-instruct-v1.1-q4_K_M
2b-instruct-v1.1-q4-k-s,profiles/gemma/sizes/2b-instruct-v1.1-q4-k-s.json,gemma:2b-instruct-v1.1-q4_K_S
2b-instruct-v1.1-q40,profiles/gemma/sizes/2b-instruct-v1.1-q40.json,gemma:2b-instruct-v1.1-q4_0
2b-instruct-v1.1-q41,profiles/gemma/sizes/2b-instruct-v1.1-q41.json,gemma:2b-instruct-v1.1-q4_1
2b-instruct-v1.1-q5-k-m,profiles/gemma/sizes/2b-instruct-v1.1-q5-k-m.json,gemma:2b-instruct-v1.1-q5_K_M
2b-instruct-v1.1-q5-k-s,profiles/gemma/sizes/2b-instruct-v1.1-q5-k-s.json,gemma:2b-instruct-v1.1-q5_K_S
2b-instruct-v1.1-q50,profiles/gemma/sizes/2b-instruct-v1.1-q50.json,gemma:2b-instruct-v1.1-q5_0
2b-instruct-v1.1-q51,profiles/gemma/sizes/2b-instruct-v1.1-q51.json,gemma:2b-instruct-v1.1-q5_1
2b-instruct-v1.1-q6-k,profiles/gemma/sizes/2b-instruct-v1.1-q6-k.json,gemma:2b-instruct-v1.1-q6_K
2b-instruct-v1.1-q80,profiles/gemma/sizes/2b-instruct-v1.1-q80.json,gemma:2b-instruct-v1.1-q8_0
2b-text,profiles/gemma/sizes/2b-text.json,gemma:2b-text
2b-text-fp16,profiles/gemma/sizes/2b-text-fp16.json,gemma:2b-text-fp16
2b-text-q2-k,profiles/gemma/sizes/2b-text-q2-k.json,gemma:2b-text-q2_K
2b-text-q3-k-l,profiles/gemma/sizes/2b-text-q3-k-l.json,gemma:2b-text-q3_K_L
2b-text-q3-k-m,profiles/gemma/sizes/2b-text-q3-k-m.json,gemma:2b-text-q3_K_M
2b-text-q3-k-s,profiles/gemma/sizes/2b-text-q3-k-s.json,gemma:2b-text-q3_K_S
2b-text-q4-k-m,profiles/gemma/sizes/2b-text-q4-k-m.json,gemma:2b-text-q4_K_M
2b-text-q4-k-s,profiles/gemma/sizes/2b-text-q4-k-s.json,gemma:2b-text-q4_K_S
2b-text-q40,profiles/gemma/sizes/2b-text-q40.json,gemma:2b-text-q4_0
2b-text-q41,profiles/gemma/sizes/2b-text-q41.json,gemma:2b-text-q4_1
2b-text-q5-k-m,profiles/gemma/sizes/2b-text-q5-k-m.json,gemma:2b-text-q5_K_M
2b-text-q5-k-s,profiles/gemma/sizes/2b-text-q5-k-s.json,gemma:2b-text-q5_K_S
2b-text-q50,profiles/gemma/sizes/2b-text-q50.json,gemma:2b-text-q5_0
2b-text-q51,profiles/gemma/sizes/2b-text-q51.json,gemma:2b-text-q5_1
2b-text-q6-k,profiles/gemma/sizes/2b-text-q6-k.json,gemma:2b-text-q6_K
2b-text-q80,profiles/gemma/sizes/2b-text-q80.json,gemma:2b-text-q8_0
2b-v1.1,profiles/gemma/sizes/2b-v1.1.json,gemma:2b-v1.1
instruct,profiles/gemma/sizes/instruct.json,gemma:instruct
latest,profiles/gemma/sizes/latest.json,gemma:latest
text,profiles/gemma/sizes/text.json,gemma:text
v1.1,profiles/gemma/sizes/v1.1.json,gemma:v1.1
