size_slug,ollama_ref,size_file
9b,gemma2:9b,sizes/9b.json
9b-instruct-fp16,gemma2:9b-instruct-fp16,sizes/9b-instruct-fp16.json
9b-instruct-q2_k,gemma2:9b-instruct-q2_K,sizes/9b-instruct-q2_k.json
9b-instruct-q3_k_l,gemma2:9b-instruct-q3_K_L,sizes/9b-instruct-q3_k_l.json
9b-instruct-q3_k_m,gemma2:9b-instruct-q3_K_M,sizes/9b-instruct-q3_k_m.json
9b-instruct-q3_k_s,gemma2:9b-instruct-q3_K_S,sizes/9b-instruct-q3_k_s.json
9b-instruct-q4_0,gemma2:9b-instruct-q4_0,sizes/9b-instruct-q4_0.json
9b-instruct-q4_1,gemma2:9b-instruct-q4_1,sizes/9b-instruct-q4_1.json
9b-instruct-q4_k_m,gemma2:9b-instruct-q4_K_M,sizes/9b-instruct-q4_k_m.json
9b-instruct-q4_k_s,gemma2:9b-instruct-q4_K_S,sizes/9b-instruct-q4_k_s.json
9b-instruct-q5_0,gemma2:9b-instruct-q5_0,sizes/9b-instruct-q5_0.json
9b-instruct-q5_1,gemma2:9b-instruct-q5_1,sizes/9b-instruct-q5_1.json
9b-instruct-q5_k_m,gemma2:9b-instruct-q5_K_M,sizes/9b-instruct-q5_k_m.json
9b-instruct-q5_k_s,gemma2:9b-instruct-q5_K_S,sizes/9b-instruct-q5_k_s.json
9b-instruct-q6_k,gemma2:9b-instruct-q6_K,sizes/9b-instruct-q6_k.json
9b-instruct-q8_0,gemma2:9b-instruct-q8_0,sizes/9b-instruct-q8_0.json
9b-text-fp16,gemma2:9b-text-fp16,sizes/9b-text-fp16.json
9b-text-q2_k,gemma2:9b-text-q2_K,sizes/9b-text-q2_k.json
9b-text-q3_k_l,gemma2:9b-text-q3_K_L,sizes/9b-text-q3_k_l.json
9b-text-q3_k_m,gemma2:9b-text-q3_K_M,sizes/9b-text-q3_k_m.json
9b-text-q3_k_s,gemma2:9b-text-q3_K_S,sizes/9b-text-q3_k_s.json
9b-text-q4_0,gemma2:9b-text-q4_0,sizes/9b-text-q4_0.json
9b-text-q4_1,gemma2:9b-text-q4_1,sizes/9b-text-q4_1.json
9b-text-q4_k_m,gemma2:9b-text-q4_K_M,sizes/9b-text-q4_k_m.json
9b-text-q4_k_s,gemma2:9b-text-q4_K_S,sizes/9b-text-q4_k_s.json
9b-text-q5_0,gemma2:9b-text-q5_0,sizes/9b-text-q5_0.json
9b-text-q5_1,gemma2:9b-text-q5_1,sizes/9b-text-q5_1.json
9b-text-q5_k_m,gemma2:9b-text-q5_K_M,sizes/9b-text-q5_k_m.json
9b-text-q5_k_s,gemma2:9b-text-q5_K_S,sizes/9b-text-q5_k_s.json
9b-text-q6_k,gemma2:9b-text-q6_K,sizes/9b-text-q6_k.json
9b-text-q8_0,gemma2:9b-text-q8_0,sizes/9b-text-q8_0.json
latest,gemma2:latest,sizes/latest.json
