size_slug,ollama_ref,size_file
3b,granite-code:3b,sizes/3b.json
3b-base,granite-code:3b-base,sizes/3b-base.json
3b-base-fp16,granite-code:3b-base-fp16,sizes/3b-base-fp16.json
3b-base-q2_k,granite-code:3b-base-q2_K,sizes/3b-base-q2_k.json
3b-base-q3_k_l,granite-code:3b-base-q3_K_L,sizes/3b-base-q3_k_l.json
3b-base-q3_k_m,granite-code:3b-base-q3_K_M,sizes/3b-base-q3_k_m.json
3b-base-q3_k_s,granite-code:3b-base-q3_K_S,sizes/3b-base-q3_k_s.json
3b-base-q4_0,granite-code:3b-base-q4_0,sizes/3b-base-q4_0.json
3b-base-q4_1,granite-code:3b-base-q4_1,sizes/3b-base-q4_1.json
3b-base-q4_k_m,granite-code:3b-base-q4_K_M,sizes/3b-base-q4_k_m.json
3b-base-q4_k_s,granite-code:3b-base-q4_K_S,sizes/3b-base-q4_k_s.json
3b-base-q5_0,granite-code:3b-base-q5_0,sizes/3b-base-q5_0.json
3b-base-q5_1,granite-code:3b-base-q5_1,sizes/3b-base-q5_1.json
3b-base-q5_k_m,granite-code:3b-base-q5_K_M,sizes/3b-base-q5_k_m.json
3b-base-q5_k_s,granite-code:3b-base-q5_K_S,sizes/3b-base-q5_k_s.json
3b-base-q6_k,granite-code:3b-base-q6_K,sizes/3b-base-q6_k.json
3b-base-q8_0,granite-code:3b-base-q8_0,sizes/3b-base-q8_0.json
3b-instruct,granite-code:3b-instruct,sizes/3b-instruct.json
3b-instruct-128k-fp16,granite-code:3b-instruct-128k-fp16,sizes/3b-instruct-128k-fp16.json
3b-instruct-128k-q2_k,granite-code:3b-instruct-128k-q2_K,sizes/3b-instruct-128k-q2_k.json
3b-instruct-128k-q3_k_l,granite-code:3b-instruct-128k-q3_K_L,sizes/3b-instruct-128k-q3_k_l.json
3b-instruct-128k-q3_k_m,granite-code:3b-instruct-128k-q3_K_M,sizes/3b-instruct-128k-q3_k_m.json
3b-instruct-128k-q3_k_s,granite-code:3b-instruct-128k-q3_K_S,sizes/3b-instruct-128k-q3_k_s.json
3b-instruct-128k-q4_0,granite-code:3b-instruct-128k-q4_0,sizes/3b-instruct-128k-q4_0.json
3b-instruct-128k-q4_1,granite-code:3b-instruct-128k-q4_1,sizes/3b-instruct-128k-q4_1.json
3b-instruct-128k-q4_k_m,granite-code:3b-instruct-128k-q4_K_M,sizes/3b-instruct-128k-q4_k_m.json
3b-instruct-128k-q4_k_s,granite-code:3b-instruct-128k-q4_K_S,sizes/3b-instruct-128k-q4_k_s.json
3b-instruct-128k-q5_0,granite-code:3b-instruct-128k-q5_0,sizes/3b-instruct-128k-q5_0.json
3b-instruct-128k-q5_1,granite-code:3b-instruct-128k-q5_1,sizes/3b-instruct-128k-q5_1.json
3b-instruct-128k-q5_k_m,granite-code:3b-instruct-128k-q5_K_M,sizes/3b-instruct-128k-q5_k_m.json
3b-instruct-128k-q5_k_s,granite-code:3b-instruct-128k-q5_K_S,sizes/3b-instruct-128k-q5_k_s.json
3b-instruct-128k-q6_k,granite-code:3b-instruct-128k-q6_K,sizes/3b-instruct-128k-q6_k.json
3b-instruct-128k-q8_0,granite-code:3b-instruct-128k-q8_0,sizes/3b-instruct-128k-q8_0.json
3b-instruct-fp16,granite-code:3b-instruct-fp16,sizes/3b-instruct-fp16.json
3b-instruct-q2_k,granite-code:3b-instruct-q2_K,sizes/3b-instruct-q2_k.json
3b-instruct-q3_k_l,granite-code:3b-instruct-q3_K_L,sizes/3b-instruct-q3_k_l.json
3b-instruct-q3_k_m,granite-code:3b-instruct-q3_K_M,sizes/3b-instruct-q3_k_m.json
3b-instruct-q3_k_s,granite-code:3b-instruct-q3_K_S,sizes/3b-instruct-q3_k_s.json
3b-instruct-q4_0,granite-code:3b-instruct-q4_0,sizes/3b-instruct-q4_0.json
3b-instruct-q4_1,granite-code:3b-instruct-q4_1,sizes/3b-instruct-q4_1.json
3b-instruct-q4_k_m,granite-code:3b-instruct-q4_K_M,sizes/3b-instruct-q4_k_m.json
3b-instruct-q4_k_s,granite-code:3b-instruct-q4_K_S,sizes/3b-instruct-q4_k_s.json
3b-instruct-q5_0,granite-code:3b-instruct-q5_0,sizes/3b-instruct-q5_0.json
3b-instruct-q5_1,granite-code:3b-instruct-q5_1,sizes/3b-instruct-q5_1.json
3b-instruct-q5_k_m,granite-code:3b-instruct-q5_K_M,sizes/3b-instruct-q5_k_m.json
3b-instruct-q5_k_s,granite-code:3b-instruct-q5_K_S,sizes/3b-instruct-q5_k_s.json
3b-instruct-q6_k,granite-code:3b-instruct-q6_K,sizes/3b-instruct-q6_k.json
3b-instruct-q8_0,granite-code:3b-instruct-q8_0,sizes/3b-instruct-q8_0.json
latest,granite-code:latest,sizes/latest.json
