size_slug,ollama_ref,size_file
120b,megadolphin:120b,sizes/120b.json
120b-v2-2,megadolphin:120b-v2.2,sizes/120b-v2-2.json
120b-v2-2-fp16,megadolphin:120b-v2.2-fp16,sizes/120b-v2-2-fp16.json
120b-v2-2-q2_k,megadolphin:120b-v2.2-q2_K,sizes/120b-v2-2-q2_k.json
120b-v2-2-q3_k_l,megadolphin:120b-v2.2-q3_K_L,sizes/120b-v2-2-q3_k_l.json
120b-v2-2-q3_k_m,megadolphin:120b-v2.2-q3_K_M,sizes/120b-v2-2-q3_k_m.json
120b-v2-2-q3_k_s,megadolphin:120b-v2.2-q3_K_S,sizes/120b-v2-2-q3_k_s.json
120b-v2-2-q4_0,megadolphin:120b-v2.2-q4_0,sizes/120b-v2-2-q4_0.json
120b-v2-2-q4_1,megadolphin:120b-v2.2-q4_1,sizes/120b-v2-2-q4_1.json
120b-v2-2-q4_k_m,megadolphin:120b-v2.2-q4_K_M,sizes/120b-v2-2-q4_k_m.json
120b-v2-2-q4_k_s,megadolphin:120b-v2.2-q4_K_S,sizes/120b-v2-2-q4_k_s.json
120b-v2-2-q5_0,megadolphin:120b-v2.2-q5_0,sizes/120b-v2-2-q5_0.json
120b-v2-2-q5_1,megadolphin:120b-v2.2-q5_1,sizes/120b-v2-2-q5_1.json
120b-v2-2-q5_k_m,megadolphin:120b-v2.2-q5_K_M,sizes/120b-v2-2-q5_k_m.json
120b-v2-2-q5_k_s,megadolphin:120b-v2.2-q5_K_S,sizes/120b-v2-2-q5_k_s.json
120b-v2-2-q6_k,megadolphin:120b-v2.2-q6_K,sizes/120b-v2-2-q6_k.json
120b-v2-2-q8_0,megadolphin:120b-v2.2-q8_0,sizes/120b-v2-2-q8_0.json
latest,megadolphin:latest,sizes/latest.json
v2-2,megadolphin:v2.2,sizes/v2-2.json
