size_slug,size_json_path,ollama_ref
13b,profiles/open-orca-platypus2/sizes/13b.json,open-orca-platypus2:13b
13b-fp16,profiles/open-orca-platypus2/sizes/13b-fp16.json,open-orca-platypus2:13b-fp16
13b-q2-k,profiles/open-orca-platypus2/sizes/13b-q2-k.json,open-orca-platypus2:13b-q2_K
13b-q3-k-l,profiles/open-orca-platypus2/sizes/13b-q3-k-l.json,open-orca-platypus2:13b-q3_K_L
13b-q3-k-m,profiles/open-orca-platypus2/sizes/13b-q3-k-m.json,open-orca-platypus2:13b-q3_K_M
13b-q3-k-s,profiles/open-orca-platypus2/sizes/13b-q3-k-s.json,open-orca-platypus2:13b-q3_K_S
13b-q4-k-m,profiles/open-orca-platypus2/sizes/13b-q4-k-m.json,open-orca-platypus2:13b-q4_K_M
13b-q4-k-s,profiles/open-orca-platypus2/sizes/13b-q4-k-s.json,open-orca-platypus2:13b-q4_K_S
13b-q40,profiles/open-orca-platypus2/sizes/13b-q40.json,open-orca-platypus2:13b-q4_0
13b-q41,profiles/open-orca-platypus2/sizes/13b-q41.json,open-orca-platypus2:13b-q4_1
13b-q5-k-m,profiles/open-orca-platypus2/sizes/13b-q5-k-m.json,open-orca-platypus2:13b-q5_K_M
13b-q5-k-s,profiles/open-orca-platypus2/sizes/13b-q5-k-s.json,open-orca-platypus2:13b-q5_K_S
13b-q50,profiles/open-orca-platypus2/sizes/13b-q50.json,open-orca-platypus2:13b-q5_0
13b-q51,profiles/open-orca-platypus2/sizes/13b-q51.json,open-orca-platypus2:13b-q5_1
13b-q6-k,profiles/open-orca-platypus2/sizes/13b-q6-k.json,open-orca-platypus2:13b-q6_K
13b-q80,profiles/open-orca-platypus2/sizes/13b-q80.json,open-orca-platypus2:13b-q8_0
latest,profiles/open-orca-platypus2/sizes/latest.json,open-orca-platypus2:latest
