size_slug,size_json_path,ollama_ref
32b-a9b-h,profiles/granite4/sizes/32b-a9b-h.json,granite4:32b-a9b-h
7b-a1b-h,profiles/granite4/sizes/7b-a1b-h.json,granite4:7b-a1b-h
3b,profiles/granite4/sizes/3b.json,granite4:3b
3b-h,profiles/granite4/sizes/3b-h.json,granite4:3b-h
1b,profiles/granite4/sizes/1b.json,granite4:1b
1b-bf16,profiles/granite4/sizes/1b-bf16.json,granite4:1b-bf16
1b-h,profiles/granite4/sizes/1b-h.json,granite4:1b-h
1b-h-q80,profiles/granite4/sizes/1b-h-q80.json,granite4:1b-h-q8_0
350m,profiles/granite4/sizes/350m.json,granite4:350m
350m-bf16,profiles/granite4/sizes/350m-bf16.json,granite4:350m-bf16
350m-h,profiles/granite4/sizes/350m-h.json,granite4:350m-h
350m-h-q80,profiles/granite4/sizes/350m-h-q80.json,granite4:350m-h-q8_0
latest,profiles/granite4/sizes/latest.json,granite4:latest
micro,profiles/granite4/sizes/micro.json,granite4:micro
micro-h,profiles/granite4/sizes/micro-h.json,granite4:micro-h
small-h,profiles/granite4/sizes/small-h.json,granite4:small-h
tiny-h,profiles/granite4/sizes/tiny-h.json,granite4:tiny-h
