size_slug,size_json_path,ollama_ref
1.1b,profiles/tinyllama/sizes/1.1b.json,tinyllama:1.1b
1.1b-chat,profiles/tinyllama/sizes/1.1b-chat.json,tinyllama:1.1b-chat
1.1b-chat-v0.6-fp16,profiles/tinyllama/sizes/1.1b-chat-v0.6-fp16.json,tinyllama:1.1b-chat-v0.6-fp16
1.1b-chat-v0.6-q2-k,profiles/tinyllama/sizes/1.1b-chat-v0.6-q2-k.json,tinyllama:1.1b-chat-v0.6-q2_K
1.1b-chat-v0.6-q3-k-l,profiles/tinyllama/sizes/1.1b-chat-v0.6-q3-k-l.json,tinyllama:1.1b-chat-v0.6-q3_K_L
1.1b-chat-v0.6-q3-k-m,profiles/tinyllama/sizes/1.1b-chat-v0.6-q3-k-m.json,tinyllama:1.1b-chat-v0.6-q3_K_M
1.1b-chat-v0.6-q3-k-s,profiles/tinyllama/sizes/1.1b-chat-v0.6-q3-k-s.json,tinyllama:1.1b-chat-v0.6-q3_K_S
1.1b-chat-v0.6-q4-k-m,profiles/tinyllama/sizes/1.1b-chat-v0.6-q4-k-m.json,tinyllama:1.1b-chat-v0.6-q4_K_M
1.1b-chat-v0.6-q4-k-s,profiles/tinyllama/sizes/1.1b-chat-v0.6-q4-k-s.json,tinyllama:1.1b-chat-v0.6-q4_K_S
1.1b-chat-v0.6-q40,profiles/tinyllama/sizes/1.1b-chat-v0.6-q40.json,tinyllama:1.1b-chat-v0.6-q4_0
1.1b-chat-v0.6-q41,profiles/tinyllama/sizes/1.1b-chat-v0.6-q41.json,tinyllama:1.1b-chat-v0.6-q4_1
1.1b-chat-v0.6-q5-k-m,profiles/tinyllama/sizes/1.1b-chat-v0.6-q5-k-m.json,tinyllama:1.1b-chat-v0.6-q5_K_M
1.1b-chat-v0.6-q5-k-s,profiles/tinyllama/sizes/1.1b-chat-v0.6-q5-k-s.json,tinyllama:1.1b-chat-v0.6-q5_K_S
1.1b-chat-v0.6-q50,profiles/tinyllama/sizes/1.1b-chat-v0.6-q50.json,tinyllama:1.1b-chat-v0.6-q5_0
1.1b-chat-v0.6-q51,profiles/tinyllama/sizes/1.1b-chat-v0.6-q51.json,tinyllama:1.1b-chat-v0.6-q5_1
1.1b-chat-v0.6-q6-k,profiles/tinyllama/sizes/1.1b-chat-v0.6-q6-k.json,tinyllama:1.1b-chat-v0.6-q6_K
1.1b-chat-v0.6-q80,profiles/tinyllama/sizes/1.1b-chat-v0.6-q80.json,tinyllama:1.1b-chat-v0.6-q8_0
1.1b-chat-v1-fp16,profiles/tinyllama/sizes/1.1b-chat-v1-fp16.json,tinyllama:1.1b-chat-v1-fp16
1.1b-chat-v1-q2-k,profiles/tinyllama/sizes/1.1b-chat-v1-q2-k.json,tinyllama:1.1b-chat-v1-q2_K
1.1b-chat-v1-q3-k-l,profiles/tinyllama/sizes/1.1b-chat-v1-q3-k-l.json,tinyllama:1.1b-chat-v1-q3_K_L
1.1b-chat-v1-q3-k-m,profiles/tinyllama/sizes/1.1b-chat-v1-q3-k-m.json,tinyllama:1.1b-chat-v1-q3_K_M
1.1b-chat-v1-q3-k-s,profiles/tinyllama/sizes/1.1b-chat-v1-q3-k-s.json,tinyllama:1.1b-chat-v1-q3_K_S
1.1b-chat-v1-q4-k-m,profiles/tinyllama/sizes/1.1b-chat-v1-q4-k-m.json,tinyllama:1.1b-chat-v1-q4_K_M
1.1b-chat-v1-q4-k-s,profiles/tinyllama/sizes/1.1b-chat-v1-q4-k-s.json,tinyllama:1.1b-chat-v1-q4_K_S
1.1b-chat-v1-q40,profiles/tinyllama/sizes/1.1b-chat-v1-q40.json,tinyllama:1.1b-chat-v1-q4_0
1.1b-chat-v1-q41,profiles/tinyllama/sizes/1.1b-chat-v1-q41.json,tinyllama:1.1b-chat-v1-q4_1
1.1b-chat-v1-q5-k-m,profiles/tinyllama/sizes/1.1b-chat-v1-q5-k-m.json,tinyllama:1.1b-chat-v1-q5_K_M
1.1b-chat-v1-q5-k-s,profiles/tinyllama/sizes/1.1b-chat-v1-q5-k-s.json,tinyllama:1.1b-chat-v1-q5_K_S
1.1b-chat-v1-q50,profiles/tinyllama/sizes/1.1b-chat-v1-q50.json,tinyllama:1.1b-chat-v1-q5_0
1.1b-chat-v1-q51,profiles/tinyllama/sizes/1.1b-chat-v1-q51.json,tinyllama:1.1b-chat-v1-q5_1
1.1b-chat-v1-q6-k,profiles/tinyllama/sizes/1.1b-chat-v1-q6-k.json,tinyllama:1.1b-chat-v1-q6_K
1.1b-chat-v1-q80,profiles/tinyllama/sizes/1.1b-chat-v1-q80.json,tinyllama:1.1b-chat-v1-q8_0
chat,profiles/tinyllama/sizes/chat.json,tinyllama:chat
latest,profiles/tinyllama/sizes/latest.json,tinyllama:latest
v0.6,profiles/tinyllama/sizes/v0.6.json,tinyllama:v0.6
v1,profiles/tinyllama/sizes/v1.json,tinyllama:v1
