size_slug,ollama_ref,size_file
33b,wizardcoder:33b,sizes/33b.json
33b-v1-1,wizardcoder:33b-v1.1,sizes/33b-v1-1.json
33b-v1-1-fp16,wizardcoder:33b-v1.1-fp16,sizes/33b-v1-1-fp16.json
33b-v1-1-q2_k,wizardcoder:33b-v1.1-q2_K,sizes/33b-v1-1-q2_k.json
33b-v1-1-q3_k_l,wizardcoder:33b-v1.1-q3_K_L,sizes/33b-v1-1-q3_k_l.json
33b-v1-1-q3_k_m,wizardcoder:33b-v1.1-q3_K_M,sizes/33b-v1-1-q3_k_m.json
33b-v1-1-q3_k_s,wizardcoder:33b-v1.1-q3_K_S,sizes/33b-v1-1-q3_k_s.json
33b-v1-1-q4_0,wizardcoder:33b-v1.1-q4_0,sizes/33b-v1-1-q4_0.json
33b-v1-1-q4_1,wizardcoder:33b-v1.1-q4_1,sizes/33b-v1-1-q4_1.json
33b-v1-1-q4_k_m,wizardcoder:33b-v1.1-q4_K_M,sizes/33b-v1-1-q4_k_m.json
33b-v1-1-q4_k_s,wizardcoder:33b-v1.1-q4_K_S,sizes/33b-v1-1-q4_k_s.json
33b-v1-1-q5_0,wizardcoder:33b-v1.1-q5_0,sizes/33b-v1-1-q5_0.json
33b-v1-1-q5_1,wizardcoder:33b-v1.1-q5_1,sizes/33b-v1-1-q5_1.json
33b-v1-1-q5_k_m,wizardcoder:33b-v1.1-q5_K_M,sizes/33b-v1-1-q5_k_m.json
33b-v1-1-q5_k_s,wizardcoder:33b-v1.1-q5_K_S,sizes/33b-v1-1-q5_k_s.json
33b-v1-1-q6_k,wizardcoder:33b-v1.1-q6_K,sizes/33b-v1-1-q6_k.json
33b-v1-1-q8_0,wizardcoder:33b-v1.1-q8_0,sizes/33b-v1-1-q8_0.json
