size_slug,ollama_ref,size_file
35b,ornith:35b,sizes/35b.json
35b-bf16,ornith:35b-bf16,sizes/35b-bf16.json
35b-q4-k-m,ornith:35b-q4_K_M,sizes/35b-q4-k-m.json
35b-q80,ornith:35b-q8_0,sizes/35b-q80.json
9b,ornith:9b,sizes/9b.json
9b-bf16,ornith:9b-bf16,sizes/9b-bf16.json
9b-q4-k-m,ornith:9b-q4_K_M,sizes/9b-q4-k-m.json
9b-q80,ornith:9b-q8_0,sizes/9b-q80.json
latest,ornith:latest,sizes/latest.json
