size_slug,ollama_ref,size_file,fit_status
40b,alfred:40b,../sizes/40b.json,no_fit
40b1023-q40,alfred:40b-1023-q4_0,../sizes/40b1023-q40.json,no_fit
40b1023-q41,alfred:40b-1023-q4_1,../sizes/40b1023-q41.json,no_fit
40b1023-q50,alfred:40b-1023-q5_0,../sizes/40b1023-q50.json,no_fit
40b1023-q51,alfred:40b-1023-q5_1,../sizes/40b1023-q51.json,no_fit
40b1023-q80,alfred:40b-1023-q8_0,../sizes/40b1023-q80.json,no_fit
latest,alfred:latest,../sizes/latest.json,no_fit
