size_slug,size_json_path,ollama_ref
3.8b,profiles/phi4-mini/sizes/3.8b.json,phi4-mini:3.8b
3.8b-fp16,profiles/phi4-mini/sizes/3.8b-fp16.json,phi4-mini:3.8b-fp16
3.8b-q4-k-m,profiles/phi4-mini/sizes/3.8b-q4-k-m.json,phi4-mini:3.8b-q4_K_M
3.8b-q80,profiles/phi4-mini/sizes/3.8b-q80.json,phi4-mini:3.8b-q8_0
latest,profiles/phi4-mini/sizes/latest.json,phi4-mini:latest
