size_slug,size_json_path,ollama_ref
7b,profiles/starling-lm/sizes/7b.json,starling-lm:7b
7b-alpha,profiles/starling-lm/sizes/7b-alpha.json,starling-lm:7b-alpha
7b-alpha-fp16,profiles/starling-lm/sizes/7b-alpha-fp16.json,starling-lm:7b-alpha-fp16
7b-alpha-q2-k,profiles/starling-lm/sizes/7b-alpha-q2-k.json,starling-lm:7b-alpha-q2_K
7b-alpha-q3-k-l,profiles/starling-lm/sizes/7b-alpha-q3-k-l.json,starling-lm:7b-alpha-q3_K_L
7b-alpha-q3-k-m,profiles/starling-lm/sizes/7b-alpha-q3-k-m.json,starling-lm:7b-alpha-q3_K_M
7b-alpha-q3-k-s,profiles/starling-lm/sizes/7b-alpha-q3-k-s.json,starling-lm:7b-alpha-q3_K_S
7b-alpha-q4-k-m,profiles/starling-lm/sizes/7b-alpha-q4-k-m.json,starling-lm:7b-alpha-q4_K_M
7b-alpha-q4-k-s,profiles/starling-lm/sizes/7b-alpha-q4-k-s.json,starling-lm:7b-alpha-q4_K_S
7b-alpha-q40,profiles/starling-lm/sizes/7b-alpha-q40.json,starling-lm:7b-alpha-q4_0
7b-alpha-q41,profiles/starling-lm/sizes/7b-alpha-q41.json,starling-lm:7b-alpha-q4_1
7b-alpha-q5-k-m,profiles/starling-lm/sizes/7b-alpha-q5-k-m.json,starling-lm:7b-alpha-q5_K_M
7b-alpha-q5-k-s,profiles/starling-lm/sizes/7b-alpha-q5-k-s.json,starling-lm:7b-alpha-q5_K_S
7b-alpha-q50,profiles/starling-lm/sizes/7b-alpha-q50.json,starling-lm:7b-alpha-q5_0
7b-alpha-q51,profiles/starling-lm/sizes/7b-alpha-q51.json,starling-lm:7b-alpha-q5_1
7b-alpha-q6-k,profiles/starling-lm/sizes/7b-alpha-q6-k.json,starling-lm:7b-alpha-q6_K
7b-alpha-q80,profiles/starling-lm/sizes/7b-alpha-q80.json,starling-lm:7b-alpha-q8_0
7b-beta,profiles/starling-lm/sizes/7b-beta.json,starling-lm:7b-beta
7b-beta-fp16,profiles/starling-lm/sizes/7b-beta-fp16.json,starling-lm:7b-beta-fp16
7b-beta-q2-k,profiles/starling-lm/sizes/7b-beta-q2-k.json,starling-lm:7b-beta-q2_K
7b-beta-q3-k-l,profiles/starling-lm/sizes/7b-beta-q3-k-l.json,starling-lm:7b-beta-q3_K_L
7b-beta-q3-k-m,profiles/starling-lm/sizes/7b-beta-q3-k-m.json,starling-lm:7b-beta-q3_K_M
7b-beta-q3-k-s,profiles/starling-lm/sizes/7b-beta-q3-k-s.json,starling-lm:7b-beta-q3_K_S
7b-beta-q4-k-m,profiles/starling-lm/sizes/7b-beta-q4-k-m.json,starling-lm:7b-beta-q4_K_M
7b-beta-q4-k-s,profiles/starling-lm/sizes/7b-beta-q4-k-s.json,starling-lm:7b-beta-q4_K_S
7b-beta-q40,profiles/starling-lm/sizes/7b-beta-q40.json,starling-lm:7b-beta-q4_0
7b-beta-q41,profiles/starling-lm/sizes/7b-beta-q41.json,starling-lm:7b-beta-q4_1
7b-beta-q5-k-m,profiles/starling-lm/sizes/7b-beta-q5-k-m.json,starling-lm:7b-beta-q5_K_M
7b-beta-q5-k-s,profiles/starling-lm/sizes/7b-beta-q5-k-s.json,starling-lm:7b-beta-q5_K_S
7b-beta-q50,profiles/starling-lm/sizes/7b-beta-q50.json,starling-lm:7b-beta-q5_0
7b-beta-q51,profiles/starling-lm/sizes/7b-beta-q51.json,starling-lm:7b-beta-q5_1
7b-beta-q6-k,profiles/starling-lm/sizes/7b-beta-q6-k.json,starling-lm:7b-beta-q6_K
7b-beta-q80,profiles/starling-lm/sizes/7b-beta-q80.json,starling-lm:7b-beta-q8_0
alpha,profiles/starling-lm/sizes/alpha.json,starling-lm:alpha
beta,profiles/starling-lm/sizes/beta.json,starling-lm:beta
latest,profiles/starling-lm/sizes/latest.json,starling-lm:latest
