size_slug,ollama_ref,size_file
12b,stablelm2:12b,sizes/12b.json
12b-chat,stablelm2:12b-chat,sizes/12b-chat.json
12b-chat-fp16,stablelm2:12b-chat-fp16,sizes/12b-chat-fp16.json
12b-chat-q2-k,stablelm2:12b-chat-q2_K,sizes/12b-chat-q2-k.json
12b-chat-q3-k-l,stablelm2:12b-chat-q3_K_L,sizes/12b-chat-q3-k-l.json
12b-chat-q3-k-m,stablelm2:12b-chat-q3_K_M,sizes/12b-chat-q3-k-m.json
12b-chat-q3-k-s,stablelm2:12b-chat-q3_K_S,sizes/12b-chat-q3-k-s.json
12b-chat-q4-k-m,stablelm2:12b-chat-q4_K_M,sizes/12b-chat-q4-k-m.json
12b-chat-q4-k-s,stablelm2:12b-chat-q4_K_S,sizes/12b-chat-q4-k-s.json
12b-chat-q40,stablelm2:12b-chat-q4_0,sizes/12b-chat-q40.json
12b-chat-q41,stablelm2:12b-chat-q4_1,sizes/12b-chat-q41.json
12b-chat-q5-k-m,stablelm2:12b-chat-q5_K_M,sizes/12b-chat-q5-k-m.json
12b-chat-q5-k-s,stablelm2:12b-chat-q5_K_S,sizes/12b-chat-q5-k-s.json
12b-chat-q50,stablelm2:12b-chat-q5_0,sizes/12b-chat-q50.json
12b-chat-q51,stablelm2:12b-chat-q5_1,sizes/12b-chat-q51.json
12b-chat-q6-k,stablelm2:12b-chat-q6_K,sizes/12b-chat-q6-k.json
12b-chat-q80,stablelm2:12b-chat-q8_0,sizes/12b-chat-q80.json
12b-fp16,stablelm2:12b-fp16,sizes/12b-fp16.json
12b-q2-k,stablelm2:12b-q2_K,sizes/12b-q2-k.json
12b-q3-k-l,stablelm2:12b-q3_K_L,sizes/12b-q3-k-l.json
12b-q3-k-m,stablelm2:12b-q3_K_M,sizes/12b-q3-k-m.json
12b-q3-k-s,stablelm2:12b-q3_K_S,sizes/12b-q3-k-s.json
12b-q4-k-m,stablelm2:12b-q4_K_M,sizes/12b-q4-k-m.json
12b-q4-k-s,stablelm2:12b-q4_K_S,sizes/12b-q4-k-s.json
12b-q40,stablelm2:12b-q4_0,sizes/12b-q40.json
12b-q41,stablelm2:12b-q4_1,sizes/12b-q41.json
12b-q5-k-m,stablelm2:12b-q5_K_M,sizes/12b-q5-k-m.json
12b-q5-k-s,stablelm2:12b-q5_K_S,sizes/12b-q5-k-s.json
12b-q50,stablelm2:12b-q5_0,sizes/12b-q50.json
12b-q51,stablelm2:12b-q5_1,sizes/12b-q51.json
12b-q6-k,stablelm2:12b-q6_K,sizes/12b-q6-k.json
12b-q80,stablelm2:12b-q8_0,sizes/12b-q80.json
12b-text,stablelm2:12b-text,sizes/12b-text.json
1.6b,stablelm2:1.6b,sizes/1.6b.json
1.6b-chat,stablelm2:1.6b-chat,sizes/1.6b-chat.json
1.6b-chat-fp16,stablelm2:1.6b-chat-fp16,sizes/1.6b-chat-fp16.json
1.6b-chat-q2-k,stablelm2:1.6b-chat-q2_K,sizes/1.6b-chat-q2-k.json
1.6b-chat-q3-k-l,stablelm2:1.6b-chat-q3_K_L,sizes/1.6b-chat-q3-k-l.json
1.6b-chat-q3-k-m,stablelm2:1.6b-chat-q3_K_M,sizes/1.6b-chat-q3-k-m.json
1.6b-chat-q3-k-s,stablelm2:1.6b-chat-q3_K_S,sizes/1.6b-chat-q3-k-s.json
1.6b-chat-q4-k-m,stablelm2:1.6b-chat-q4_K_M,sizes/1.6b-chat-q4-k-m.json
1.6b-chat-q4-k-s,stablelm2:1.6b-chat-q4_K_S,sizes/1.6b-chat-q4-k-s.json
1.6b-chat-q40,stablelm2:1.6b-chat-q4_0,sizes/1.6b-chat-q40.json
1.6b-chat-q41,stablelm2:1.6b-chat-q4_1,sizes/1.6b-chat-q41.json
1.6b-chat-q5-k-m,stablelm2:1.6b-chat-q5_K_M,sizes/1.6b-chat-q5-k-m.json
1.6b-chat-q5-k-s,stablelm2:1.6b-chat-q5_K_S,sizes/1.6b-chat-q5-k-s.json
1.6b-chat-q50,stablelm2:1.6b-chat-q5_0,sizes/1.6b-chat-q50.json
1.6b-chat-q51,stablelm2:1.6b-chat-q5_1,sizes/1.6b-chat-q51.json
1.6b-chat-q6-k,stablelm2:1.6b-chat-q6_K,sizes/1.6b-chat-q6-k.json
1.6b-chat-q80,stablelm2:1.6b-chat-q8_0,sizes/1.6b-chat-q80.json
1.6b-fp16,stablelm2:1.6b-fp16,sizes/1.6b-fp16.json
1.6b-q2-k,stablelm2:1.6b-q2_K,sizes/1.6b-q2-k.json
1.6b-q3-k-l,stablelm2:1.6b-q3_K_L,sizes/1.6b-q3-k-l.json
1.6b-q3-k-m,stablelm2:1.6b-q3_K_M,sizes/1.6b-q3-k-m.json
1.6b-q3-k-s,stablelm2:1.6b-q3_K_S,sizes/1.6b-q3-k-s.json
1.6b-q4-k-m,stablelm2:1.6b-q4_K_M,sizes/1.6b-q4-k-m.json
1.6b-q4-k-s,stablelm2:1.6b-q4_K_S,sizes/1.6b-q4-k-s.json
1.6b-q40,stablelm2:1.6b-q4_0,sizes/1.6b-q40.json
1.6b-q41,stablelm2:1.6b-q4_1,sizes/1.6b-q41.json
1.6b-q5-k-m,stablelm2:1.6b-q5_K_M,sizes/1.6b-q5-k-m.json
1.6b-q5-k-s,stablelm2:1.6b-q5_K_S,sizes/1.6b-q5-k-s.json
1.6b-q50,stablelm2:1.6b-q5_0,sizes/1.6b-q50.json
1.6b-q51,stablelm2:1.6b-q5_1,sizes/1.6b-q51.json
1.6b-q6-k,stablelm2:1.6b-q6_K,sizes/1.6b-q6-k.json
1.6b-q80,stablelm2:1.6b-q8_0,sizes/1.6b-q80.json
1.6b-zephyr,stablelm2:1.6b-zephyr,sizes/1.6b-zephyr.json
1.6b-zephyr-fp16,stablelm2:1.6b-zephyr-fp16,sizes/1.6b-zephyr-fp16.json
1.6b-zephyr-q2-k,stablelm2:1.6b-zephyr-q2_K,sizes/1.6b-zephyr-q2-k.json
1.6b-zephyr-q3-k-l,stablelm2:1.6b-zephyr-q3_K_L,sizes/1.6b-zephyr-q3-k-l.json
1.6b-zephyr-q3-k-m,stablelm2:1.6b-zephyr-q3_K_M,sizes/1.6b-zephyr-q3-k-m.json
