size_slug,size_json_path,ollama_ref
8x7b-v2.6-q41,profiles/dolphin-mixtral/sizes/8x7b-v2.6-q41.json,dolphin-mixtral:8x7b-v2.6-q4_1
8x7b-v2.6-q5-k-m,profiles/dolphin-mixtral/sizes/8x7b-v2.6-q5-k-m.json,dolphin-mixtral:8x7b-v2.6-q5_K_M
8x7b-v2.6-q5-k-s,profiles/dolphin-mixtral/sizes/8x7b-v2.6-q5-k-s.json,dolphin-mixtral:8x7b-v2.6-q5_K_S
8x7b-v2.6-q50,profiles/dolphin-mixtral/sizes/8x7b-v2.6-q50.json,dolphin-mixtral:8x7b-v2.6-q5_0
8x7b-v2.6-q51,profiles/dolphin-mixtral/sizes/8x7b-v2.6-q51.json,dolphin-mixtral:8x7b-v2.6-q5_1
8x7b-v2.6-q6-k,profiles/dolphin-mixtral/sizes/8x7b-v2.6-q6-k.json,dolphin-mixtral:8x7b-v2.6-q6_K
8x7b-v2.6-q80,profiles/dolphin-mixtral/sizes/8x7b-v2.6-q80.json,dolphin-mixtral:8x7b-v2.6-q8_0
8x7b-v2.7,profiles/dolphin-mixtral/sizes/8x7b-v2.7.json,dolphin-mixtral:8x7b-v2.7
8x7b-v2.7-fp16,profiles/dolphin-mixtral/sizes/8x7b-v2.7-fp16.json,dolphin-mixtral:8x7b-v2.7-fp16
8x7b-v2.7-q2-k,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q2-k.json,dolphin-mixtral:8x7b-v2.7-q2_K
8x7b-v2.7-q3-k-l,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q3-k-l.json,dolphin-mixtral:8x7b-v2.7-q3_K_L
8x7b-v2.7-q3-k-m,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q3-k-m.json,dolphin-mixtral:8x7b-v2.7-q3_K_M
8x7b-v2.7-q3-k-s,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q3-k-s.json,dolphin-mixtral:8x7b-v2.7-q3_K_S
8x7b-v2.7-q4-k-m,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q4-k-m.json,dolphin-mixtral:8x7b-v2.7-q4_K_M
8x7b-v2.7-q4-k-s,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q4-k-s.json,dolphin-mixtral:8x7b-v2.7-q4_K_S
8x7b-v2.7-q40,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q40.json,dolphin-mixtral:8x7b-v2.7-q4_0
8x7b-v2.7-q41,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q41.json,dolphin-mixtral:8x7b-v2.7-q4_1
8x7b-v2.7-q5-k-m,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q5-k-m.json,dolphin-mixtral:8x7b-v2.7-q5_K_M
8x7b-v2.7-q5-k-s,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q5-k-s.json,dolphin-mixtral:8x7b-v2.7-q5_K_S
8x7b-v2.7-q50,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q50.json,dolphin-mixtral:8x7b-v2.7-q5_0
8x7b-v2.7-q51,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q51.json,dolphin-mixtral:8x7b-v2.7-q5_1
8x7b-v2.7-q6-k,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q6-k.json,dolphin-mixtral:8x7b-v2.7-q6_K
8x7b-v2.7-q80,profiles/dolphin-mixtral/sizes/8x7b-v2.7-q80.json,dolphin-mixtral:8x7b-v2.7-q8_0
latest,profiles/dolphin-mixtral/sizes/latest.json,dolphin-mixtral:latest
v2.5,profiles/dolphin-mixtral/sizes/v2.5.json,dolphin-mixtral:v2.5
v2.6,profiles/dolphin-mixtral/sizes/v2.6.json,dolphin-mixtral:v2.6
v2.7,profiles/dolphin-mixtral/sizes/v2.7.json,dolphin-mixtral:v2.7
