size_slug,ollama_ref,size_file,fit_status
8b,minicpm-v:8b,../sizes/8b.json,no_fit
8b2.6-fp16,minicpm-v:8b-2.6-fp16,../sizes/8b2.6-fp16.json,no_fit
8b2.6-q2-k,minicpm-v:8b-2.6-q2_K,../sizes/8b2.6-q2-k.json,unknown
8b2.6-q3-k-l,minicpm-v:8b-2.6-q3_K_L,../sizes/8b2.6-q3-k-l.json,no_fit
8b2.6-q3-k-m,minicpm-v:8b-2.6-q3_K_M,../sizes/8b2.6-q3-k-m.json,no_fit
8b2.6-q3-k-s,minicpm-v:8b-2.6-q3_K_S,../sizes/8b2.6-q3-k-s.json,unknown
8b2.6-q4-k-m,minicpm-v:8b-2.6-q4_K_M,../sizes/8b2.6-q4-k-m.json,no_fit
8b2.6-q4-k-s,minicpm-v:8b-2.6-q4_K_S,../sizes/8b2.6-q4-k-s.json,no_fit
8b2.6-q40,minicpm-v:8b-2.6-q4_0,../sizes/8b2.6-q40.json,no_fit
8b2.6-q41,minicpm-v:8b-2.6-q4_1,../sizes/8b2.6-q41.json,no_fit
8b2.6-q5-k-m,minicpm-v:8b-2.6-q5_K_M,../sizes/8b2.6-q5-k-m.json,no_fit
8b2.6-q5-k-s,minicpm-v:8b-2.6-q5_K_S,../sizes/8b2.6-q5-k-s.json,no_fit
8b2.6-q50,minicpm-v:8b-2.6-q5_0,../sizes/8b2.6-q50.json,no_fit
8b2.6-q51,minicpm-v:8b-2.6-q5_1,../sizes/8b2.6-q51.json,no_fit
8b2.6-q6-k,minicpm-v:8b-2.6-q6_K,../sizes/8b2.6-q6-k.json,no_fit
8b2.6-q80,minicpm-v:8b-2.6-q8_0,../sizes/8b2.6-q80.json,no_fit
latest,minicpm-v:latest,../sizes/latest.json,unknown
