size_slug,ollama_ref,size_file
3b,stable-code:3b,sizes/3b.json
3b-code,stable-code:3b-code,sizes/3b-code.json
3b-code-fp16,stable-code:3b-code-fp16,sizes/3b-code-fp16.json
3b-code-q2-k,stable-code:3b-code-q2_K,sizes/3b-code-q2-k.json
3b-code-q3-k-l,stable-code:3b-code-q3_K_L,sizes/3b-code-q3-k-l.json
3b-code-q3-k-m,stable-code:3b-code-q3_K_M,sizes/3b-code-q3-k-m.json
3b-code-q3-k-s,stable-code:3b-code-q3_K_S,sizes/3b-code-q3-k-s.json
3b-code-q4-k-m,stable-code:3b-code-q4_K_M,sizes/3b-code-q4-k-m.json
3b-code-q4-k-s,stable-code:3b-code-q4_K_S,sizes/3b-code-q4-k-s.json
3b-code-q40,stable-code:3b-code-q4_0,sizes/3b-code-q40.json
3b-code-q41,stable-code:3b-code-q4_1,sizes/3b-code-q41.json
3b-code-q5-k-m,stable-code:3b-code-q5_K_M,sizes/3b-code-q5-k-m.json
3b-code-q5-k-s,stable-code:3b-code-q5_K_S,sizes/3b-code-q5-k-s.json
3b-code-q50,stable-code:3b-code-q5_0,sizes/3b-code-q50.json
3b-code-q51,stable-code:3b-code-q5_1,sizes/3b-code-q51.json
3b-code-q6-k,stable-code:3b-code-q6_K,sizes/3b-code-q6-k.json
3b-code-q80,stable-code:3b-code-q8_0,sizes/3b-code-q80.json
3b-instruct,stable-code:3b-instruct,sizes/3b-instruct.json
3b-instruct-fp16,stable-code:3b-instruct-fp16,sizes/3b-instruct-fp16.json
3b-instruct-q2-k,stable-code:3b-instruct-q2_K,sizes/3b-instruct-q2-k.json
3b-instruct-q3-k-l,stable-code:3b-instruct-q3_K_L,sizes/3b-instruct-q3-k-l.json
3b-instruct-q3-k-m,stable-code:3b-instruct-q3_K_M,sizes/3b-instruct-q3-k-m.json
3b-instruct-q3-k-s,stable-code:3b-instruct-q3_K_S,sizes/3b-instruct-q3-k-s.json
3b-instruct-q4-k-m,stable-code:3b-instruct-q4_K_M,sizes/3b-instruct-q4-k-m.json
3b-instruct-q4-k-s,stable-code:3b-instruct-q4_K_S,sizes/3b-instruct-q4-k-s.json
3b-instruct-q40,stable-code:3b-instruct-q4_0,sizes/3b-instruct-q40.json
3b-instruct-q41,stable-code:3b-instruct-q4_1,sizes/3b-instruct-q41.json
3b-instruct-q5-k-m,stable-code:3b-instruct-q5_K_M,sizes/3b-instruct-q5-k-m.json
3b-instruct-q5-k-s,stable-code:3b-instruct-q5_K_S,sizes/3b-instruct-q5-k-s.json
3b-instruct-q50,stable-code:3b-instruct-q5_0,sizes/3b-instruct-q50.json
3b-instruct-q51,stable-code:3b-instruct-q5_1,sizes/3b-instruct-q51.json
3b-instruct-q6-k,stable-code:3b-instruct-q6_K,sizes/3b-instruct-q6-k.json
3b-instruct-q80,stable-code:3b-instruct-q8_0,sizes/3b-instruct-q80.json
code,stable-code:code,sizes/code.json
instruct,stable-code:instruct,sizes/instruct.json
latest,stable-code:latest,sizes/latest.json
