size_slug,ollama_ref,size_file
1-7b,smollm2:1.7b,sizes/1-7b.json
1-7b-instruct-fp16,smollm2:1.7b-instruct-fp16,sizes/1-7b-instruct-fp16.json
1-7b-instruct-q2_k,smollm2:1.7b-instruct-q2_K,sizes/1-7b-instruct-q2_k.json
1-7b-instruct-q3_k_l,smollm2:1.7b-instruct-q3_K_L,sizes/1-7b-instruct-q3_k_l.json
1-7b-instruct-q3_k_m,smollm2:1.7b-instruct-q3_K_M,sizes/1-7b-instruct-q3_k_m.json
1-7b-instruct-q3_k_s,smollm2:1.7b-instruct-q3_K_S,sizes/1-7b-instruct-q3_k_s.json
1-7b-instruct-q4_0,smollm2:1.7b-instruct-q4_0,sizes/1-7b-instruct-q4_0.json
1-7b-instruct-q4_1,smollm2:1.7b-instruct-q4_1,sizes/1-7b-instruct-q4_1.json
1-7b-instruct-q4_k_m,smollm2:1.7b-instruct-q4_K_M,sizes/1-7b-instruct-q4_k_m.json
1-7b-instruct-q4_k_s,smollm2:1.7b-instruct-q4_K_S,sizes/1-7b-instruct-q4_k_s.json
1-7b-instruct-q5_0,smollm2:1.7b-instruct-q5_0,sizes/1-7b-instruct-q5_0.json
1-7b-instruct-q5_1,smollm2:1.7b-instruct-q5_1,sizes/1-7b-instruct-q5_1.json
1-7b-instruct-q5_k_m,smollm2:1.7b-instruct-q5_K_M,sizes/1-7b-instruct-q5_k_m.json
1-7b-instruct-q5_k_s,smollm2:1.7b-instruct-q5_K_S,sizes/1-7b-instruct-q5_k_s.json
1-7b-instruct-q6_k,smollm2:1.7b-instruct-q6_K,sizes/1-7b-instruct-q6_k.json
1-7b-instruct-q8_0,smollm2:1.7b-instruct-q8_0,sizes/1-7b-instruct-q8_0.json
latest,smollm2:latest,sizes/latest.json
