size_slug,size_json_path,ollama_ref
7b,profiles/duckdb-nsql/sizes/7b.json,duckdb-nsql:7b
7b-fp16,profiles/duckdb-nsql/sizes/7b-fp16.json,duckdb-nsql:7b-fp16
7b-q2-k,profiles/duckdb-nsql/sizes/7b-q2-k.json,duckdb-nsql:7b-q2_K
7b-q3-k-l,profiles/duckdb-nsql/sizes/7b-q3-k-l.json,duckdb-nsql:7b-q3_K_L
7b-q3-k-m,profiles/duckdb-nsql/sizes/7b-q3-k-m.json,duckdb-nsql:7b-q3_K_M
7b-q3-k-s,profiles/duckdb-nsql/sizes/7b-q3-k-s.json,duckdb-nsql:7b-q3_K_S
7b-q4-k-m,profiles/duckdb-nsql/sizes/7b-q4-k-m.json,duckdb-nsql:7b-q4_K_M
7b-q4-k-s,profiles/duckdb-nsql/sizes/7b-q4-k-s.json,duckdb-nsql:7b-q4_K_S
7b-q40,profiles/duckdb-nsql/sizes/7b-q40.json,duckdb-nsql:7b-q4_0
7b-q41,profiles/duckdb-nsql/sizes/7b-q41.json,duckdb-nsql:7b-q4_1
7b-q5-k-m,profiles/duckdb-nsql/sizes/7b-q5-k-m.json,duckdb-nsql:7b-q5_K_M
7b-q5-k-s,profiles/duckdb-nsql/sizes/7b-q5-k-s.json,duckdb-nsql:7b-q5_K_S
7b-q50,profiles/duckdb-nsql/sizes/7b-q50.json,duckdb-nsql:7b-q5_0
7b-q51,profiles/duckdb-nsql/sizes/7b-q51.json,duckdb-nsql:7b-q5_1
7b-q6-k,profiles/duckdb-nsql/sizes/7b-q6-k.json,duckdb-nsql:7b-q6_K
7b-q80,profiles/duckdb-nsql/sizes/7b-q80.json,duckdb-nsql:7b-q8_0
latest,profiles/duckdb-nsql/sizes/latest.json,duckdb-nsql:latest
