size_slug,ollama_ref,size_file
34b,llava:34b,sizes/34b.json
34b-v1-6,llava:34b-v1.6,sizes/34b-v1-6.json
34b-v1-6-fp16,llava:34b-v1.6-fp16,sizes/34b-v1-6-fp16.json
34b-v1-6-q2_k,llava:34b-v1.6-q2_K,sizes/34b-v1-6-q2_k.json
34b-v1-6-q3_k_l,llava:34b-v1.6-q3_K_L,sizes/34b-v1-6-q3_k_l.json
34b-v1-6-q3_k_m,llava:34b-v1.6-q3_K_M,sizes/34b-v1-6-q3_k_m.json
34b-v1-6-q3_k_s,llava:34b-v1.6-q3_K_S,sizes/34b-v1-6-q3_k_s.json
34b-v1-6-q4_0,llava:34b-v1.6-q4_0,sizes/34b-v1-6-q4_0.json
34b-v1-6-q4_1,llava:34b-v1.6-q4_1,sizes/34b-v1-6-q4_1.json
34b-v1-6-q4_k_m,llava:34b-v1.6-q4_K_M,sizes/34b-v1-6-q4_k_m.json
34b-v1-6-q4_k_s,llava:34b-v1.6-q4_K_S,sizes/34b-v1-6-q4_k_s.json
34b-v1-6-q5_0,llava:34b-v1.6-q5_0,sizes/34b-v1-6-q5_0.json
34b-v1-6-q5_1,llava:34b-v1.6-q5_1,sizes/34b-v1-6-q5_1.json
34b-v1-6-q5_k_m,llava:34b-v1.6-q5_K_M,sizes/34b-v1-6-q5_k_m.json
34b-v1-6-q5_k_s,llava:34b-v1.6-q5_K_S,sizes/34b-v1-6-q5_k_s.json
34b-v1-6-q6_k,llava:34b-v1.6-q6_K,sizes/34b-v1-6-q6_k.json
34b-v1-6-q8_0,llava:34b-v1.6-q8_0,sizes/34b-v1-6-q8_0.json
