size_slug,size_json_path,ollama_ref
72b,profiles/athene-v2/sizes/72b.json,athene-v2:72b
72b-fp16,profiles/athene-v2/sizes/72b-fp16.json,athene-v2:72b-fp16
72b-q2-k,profiles/athene-v2/sizes/72b-q2-k.json,athene-v2:72b-q2_K
72b-q3-k-l,profiles/athene-v2/sizes/72b-q3-k-l.json,athene-v2:72b-q3_K_L
72b-q3-k-m,profiles/athene-v2/sizes/72b-q3-k-m.json,athene-v2:72b-q3_K_M
72b-q3-k-s,profiles/athene-v2/sizes/72b-q3-k-s.json,athene-v2:72b-q3_K_S
72b-q4-k-m,profiles/athene-v2/sizes/72b-q4-k-m.json,athene-v2:72b-q4_K_M
72b-q4-k-s,profiles/athene-v2/sizes/72b-q4-k-s.json,athene-v2:72b-q4_K_S
72b-q40,profiles/athene-v2/sizes/72b-q40.json,athene-v2:72b-q4_0
72b-q41,profiles/athene-v2/sizes/72b-q41.json,athene-v2:72b-q4_1
72b-q5-k-m,profiles/athene-v2/sizes/72b-q5-k-m.json,athene-v2:72b-q5_K_M
72b-q5-k-s,profiles/athene-v2/sizes/72b-q5-k-s.json,athene-v2:72b-q5_K_S
72b-q50,profiles/athene-v2/sizes/72b-q50.json,athene-v2:72b-q5_0
72b-q51,profiles/athene-v2/sizes/72b-q51.json,athene-v2:72b-q5_1
72b-q6-k,profiles/athene-v2/sizes/72b-q6-k.json,athene-v2:72b-q6_K
72b-q80,profiles/athene-v2/sizes/72b-q80.json,athene-v2:72b-q8_0
latest,profiles/athene-v2/sizes/latest.json,athene-v2:latest
